time;number;CO;CO2;NH3;NO;NO2;O3;PM10;PM2.5;SO2;airpressure;humidity;temperature;winddirection;windspeed;
2022-03-31T08:11:00Z;7;214.19;661.31;4.95;7.37;25.37;61.41;8.65;3.77;0.60;1001.30;89.20;4.30;62.00;0.40;
2022-03-31T08:12:00Z;7;211.44;657.43;5.09;7.37;23.62;59.99;6.66;3.77;0.60;1001.20;90.10;4.30;87.00;0.40;
2022-03-31T08:13:00Z;7;207.39;668.89;5.09;7.37;23.62;55.80;6.66;3.77;0.60;1001.20;90.20;4.30;88.00;0.40;
2022-03-31T08:14:00Z;7;207.39;665.07;5.09;7.96;23.62;55.80;7.66;4.59;0.60;1001.20;89.70;4.30;93.00;0.60;
2022-03-31T08:15:00Z;7;201.99;653.60;5.02;9.13;21.89;58.59;7.66;4.59;0.60;1001.20;89.60;4.30;72.00;0.40;
2022-03-31T08:16:00Z;7;202.03;661.31;5.02;9.13;21.90;60.01;7.66;3.77;0.60;1001.30;89.90;4.30;80.00;0.50;
2022-03-31T08:17:00Z;7;207.43;661.31;4.95;7.37;21.90;60.01;6.66;3.77;0.40;1001.30;88.70;4.30;86.00;0.80;
2022-03-31T08:18:00Z;7;214.14;665.07;4.95;6.79;23.62;59.99;7.66;3.77;0.40;1001.20;89.30;4.30;94.00;0.50;
2022-03-31T08:19:00Z;7;216.84;663.16;4.95;7.96;21.89;61.39;7.66;4.59;0.40;1001.20;89.80;4.30;53.00;0.40;
2022-03-31T08:20:00Z;7;212.79;665.07;4.95;7.96;20.16;59.99;7.66;4.59;0.40;1001.20;89.50;4.30;75.00;0.50;
2022-03-31T08:21:00Z;7;210.09;666.98;4.95;9.13;20.16;58.59;7.66;4.59;0.40;1001.20;89.00;4.30;66.00;0.50;
2022-03-31T08:22:00Z;7;214.14;670.80;4.95;9.71;20.16;55.80;7.66;4.59;0.40;1001.20;89.00;4.30;81.00;0.50;
2022-03-31T08:23:00Z;7;212.79;653.60;4.95;9.13;20.16;55.80;6.66;3.77;0.40;1001.20;89.10;4.30;94.00;0.70;
2022-03-31T08:24:00Z;7;206.08;657.49;4.95;7.96;20.17;54.42;7.66;4.59;0.40;1001.30;88.50;4.30;57.00;0.40;
2022-03-31T08:25:00Z;7;203.34;659.34;4.95;6.79;20.16;54.40;8.65;4.59;0.40;1001.20;88.90;4.30;57.00;0.50;
2022-03-31T08:26:00Z;7;199.29;655.51;4.95;7.96;20.16;54.40;6.66;3.77;0.40;1001.20;89.00;4.30;77.00;0.60;
2022-03-31T08:27:00Z;7;199.33;657.49;4.88;7.96;20.17;55.82;8.65;4.59;0.40;1001.30;89.50;4.30;91.00;0.60;
2022-03-31T08:28:00Z;7;200.64;657.43;4.81;8.54;20.16;55.80;9.65;5.40;0.40;1001.20;89.00;4.30;88.00;0.50;
2022-03-31T08:29:00Z;7;200.64;663.16;4.75;7.96;21.89;54.40;7.66;4.59;0.40;1001.20;89.70;4.30;52.00;0.20;
2022-03-31T08:30:00Z;7;196.28;670.32;4.67;6.80;21.82;48.68;7.66;4.59;0.60;1001.20;90.30;4.50;33.00;0.20;
2022-03-31T08:31:00Z;7;194.93;662.68;4.60;6.80;23.54;45.89;9.65;6.22;0.60;1001.20;90.30;4.50;58.00;0.40;
2022-03-31T08:32:00Z;7;194.97;657.02;4.47;8.54;23.56;44.51;9.65;6.22;0.60;1001.30;90.10;4.50;55.00;0.30;
2022-03-31T08:33:00Z;7;198.98;664.59;4.33;8.55;25.27;43.10;10.65;7.03;0.60;1001.20;89.90;4.50;51.00;0.30;
2022-03-31T08:34:00Z;7;203.02;664.59;4.26;8.55;25.27;44.49;9.65;5.40;0.60;1001.20;90.30;4.50;62.00;0.20;
2022-03-31T08:35:00Z;7;206.75;654.57;4.19;10.30;26.92;44.36;8.65;4.59;0.60;1001.20;90.20;4.70;53.00;0.20;
2022-03-31T08:36:00Z;7;208.15;658.45;4.12;11.46;26.93;44.37;8.65;4.59;0.60;1001.30;90.20;4.70;89.00;0.50;
2022-03-31T08:37:00Z;7;212.19;658.45;3.98;9.71;26.93;45.77;9.65;5.40;0.60;1001.30;89.80;4.70;76.00;0.40;
2022-03-31T08:38:00Z;7;213.54;667.99;3.92;9.71;26.93;48.56;7.66;4.59;0.60;1001.30;89.90;4.70;59.00;0.30;
2022-03-31T08:39:00Z;7;212.19;664.18;3.92;10.30;26.93;48.56;8.65;4.59;0.60;1001.30;90.40;4.70;85.00;0.30;
2022-03-31T08:40:00Z;7;213.54;662.27;3.92;10.88;28.66;44.37;8.65;5.40;0.60;1001.30;90.00;4.70;38.00;0.30;
2022-03-31T08:41:00Z;7;220.28;662.27;3.85;11.46;30.39;44.37;9.65;6.22;0.60;1001.30;89.50;4.70;85.00;0.30;
2022-03-31T08:42:00Z;7;221.68;668.06;3.85;11.46;30.40;45.79;8.65;5.40;0.60;1001.40;89.40;4.70;43.00;0.20;
2022-03-31T08:43:00Z;7;216.24;664.18;3.85;10.30;28.66;45.77;8.65;4.59;0.60;1001.30;89.30;4.70;94.00;0.30;
2022-03-31T08:44:00Z;7;214.89;662.27;3.85;9.71;28.66;45.77;9.65;6.22;0.60;1001.30;89.10;4.70;105.00;0.40;
2022-03-31T08:45:00Z;7;218.93;660.36;3.85;9.13;30.39;45.77;7.66;4.59;0.60;1001.30;89.70;4.70;23.00;0.10;
2022-03-31T08:46:00Z;7;223.02;671.88;3.85;8.55;30.40;45.79;10.65;7.03;0.60;1001.40;89.90;4.70;66.00;0.30;
2022-03-31T08:47:00Z;7;224.37;673.79;3.85;9.13;30.40;43.00;10.65;6.22;0.60;1001.40;89.00;4.70;62.00;0.40;
2022-03-31T08:48:00Z;7;228.42;658.52;3.85;9.13;32.13;43.00;8.65;5.40;0.60;1001.40;88.40;4.70;71.00;0.50;
2022-03-31T08:49:00Z;7;228.42;656.61;3.92;9.71;32.13;44.39;8.65;5.40;0.60;1001.40;88.70;4.70;59.00;0.40;
2022-03-31T08:50:00Z;7;229.77;664.24;3.98;11.46;32.13;44.39;10.65;7.03;0.60;1001.40;88.10;4.70;77.00;0.40;
2022-03-31T08:51:00Z;7;227.07;658.52;4.05;12.63;33.86;47.18;9.65;6.22;0.60;1001.40;88.60;4.70;44.00;0.10;
2022-03-31T08:52:00Z;7;220.33;664.24;4.12;12.63;33.86;47.18;10.65;7.03;0.60;1001.40;89.10;4.70;69.00;0.20;
2022-03-31T08:53:00Z;7;214.77;665.91;4.12;12.63;35.54;42.93;10.65;6.22;0.60;1001.40;88.90;4.80;81.00;0.30;
2022-03-31T08:54:00Z;7;214.77;654.46;4.05;12.04;35.54;40.14;9.65;6.22;0.60;1001.40;89.00;4.80;69.00;0.20;
2022-03-31T08:55:00Z;7;218.77;667.75;4.05;11.46;32.08;41.52;9.65;6.22;0.60;1001.30;89.30;4.80;55.00;0.20;
2022-03-31T08:56:00Z;7;224.16;667.75;4.05;9.71;32.08;40.12;9.65;6.22;0.60;1001.30;88.70;4.80;93.00;0.40;
2022-03-31T08:57:00Z;7;225.51;658.22;4.05;7.97;30.35;41.52;10.65;6.22;0.60;1001.30;88.20;4.80;58.00;0.50;
2022-03-31T08:58:00Z;7;224.16;667.75;4.05;9.13;30.35;44.31;13.64;8.66;0.60;1001.30;87.30;4.80;103.00;0.80;
2022-03-31T08:59:00Z;7;221.63;666.09;4.05;8.55;28.66;45.77;8.65;5.40;0.60;1001.30;87.50;4.70;67.00;0.50;
2022-03-31T09:00:00Z;7;221.63;662.27;4.19;9.13;25.21;48.56;11.65;7.84;0.60;1001.30;88.30;4.70;70.00;0.50;
2022-03-31T09:01:00Z;7;221.63;658.45;4.26;9.13;23.48;48.56;11.65;7.84;0.60;1001.30;88.20;4.70;85.00;0.50;
2022-03-31T09:02:00Z;7;225.63;654.57;4.26;7.38;23.47;48.54;10.65;7.03;0.60;1001.20;88.70;4.70;67.00;0.40;
2022-03-31T09:03:00Z;7;224.28;675.56;4.26;6.80;23.47;48.54;10.65;6.22;0.60;1001.20;89.00;4.70;72.00;0.40;
2022-03-31T09:04:00Z;7;225.63;666.02;4.26;7.38;23.47;47.14;8.65;5.40;0.60;1001.20;89.00;4.70;68.00;0.50;
2022-03-31T09:05:00Z;7;226.98;662.20;4.19;9.13;23.47;45.75;11.65;7.84;0.60;1001.20;88.90;4.70;90.00;0.50;
2022-03-31T09:06:00Z;7;232.37;654.57;4.19;9.13;23.47;45.75;9.65;5.40;0.60;1001.20;89.00;4.70;85.00;0.40;
2022-03-31T09:07:00Z;7;236.46;666.09;4.19;8.55;23.48;45.77;12.64;8.66;0.60;1001.30;88.90;4.70;60.00;0.30;
2022-03-31T09:08:00Z;7;240.46;656.48;4.12;9.71;23.47;45.75;11.65;7.84;0.60;1001.20;88.20;4.70;57.00;0.50;
2022-03-31T09:09:00Z;7;244.55;660.36;4.12;11.46;23.48;47.16;8.65;5.40;0.60;1001.30;88.40;4.70;81.00;0.60;
2022-03-31T09:10:00Z;7;244.50;652.66;4.12;12.63;21.74;49.93;10.65;7.03;0.60;1001.20;88.20;4.70;85.00;0.60;
2022-03-31T09:11:00Z;7;239.16;660.36;4.12;12.63;21.75;51.35;8.65;5.40;0.60;1001.30;88.10;4.70;82.00;0.40;
2022-03-31T09:12:00Z;7;231.02;667.93;4.12;10.88;21.74;51.33;12.64;8.66;0.60;1001.20;87.80;4.70;84.00;0.60;
2022-03-31T09:13:00Z;7;224.33;656.54;4.12;9.71;21.75;51.35;10.65;6.22;0.60;1001.30;87.70;4.70;63.00;0.40;
2022-03-31T09:14:00Z;7;226.98;650.75;4.12;9.71;20.01;52.72;10.65;7.03;0.60;1001.20;87.70;4.70;72.00;0.40;
2022-03-31T09:15:00Z;7;225.63;660.29;4.19;9.71;20.01;52.72;11.65;6.22;0.60;1001.20;87.40;4.70;96.00;0.50;
2022-03-31T09:16:00Z;7;225.63;664.11;4.19;12.04;21.74;51.33;8.65;5.40;0.60;1001.20;87.40;4.70;93.00;0.50;
2022-03-31T09:17:00Z;7;224.28;664.11;4.19;10.30;21.74;51.33;11.65;7.03;0.60;1001.20;88.00;4.70;86.00;0.30;
2022-03-31T09:18:00Z;7;221.58;666.02;4.19;7.38;21.74;51.33;12.64;8.66;0.60;1001.20;87.90;4.70;68.00;0.30;
2022-03-31T09:19:00Z;7;221.42;661.96;4.19;7.97;21.70;51.26;13.64;9.47;0.60;1001.20;87.90;4.80;101.00;0.40;
2022-03-31T09:20:00Z;7;228.16;675.32;4.19;9.72;21.70;48.47;11.65;7.84;0.60;1001.20;88.00;4.80;80.00;0.20;
2022-03-31T09:21:00Z;7;229.51;661.96;4.19;10.88;21.70;48.47;13.64;8.66;0.60;1001.20;87.60;4.80;64.00;0.50;
2022-03-31T09:22:00Z;7;230.85;660.06;4.19;10.30;19.97;48.47;12.64;8.66;0.60;1001.20;87.70;4.80;99.00;0.50;
2022-03-31T09:23:00Z;7;233.50;658.08;4.19;9.72;21.69;47.06;11.65;7.03;0.60;1001.10;87.70;4.80;85.00;0.50;
2022-03-31T09:24:00Z;7;234.85;663.81;4.12;9.72;21.69;45.66;12.64;7.84;0.60;1001.10;87.20;4.80;84.00;0.40;
2022-03-31T09:25:00Z;7;230.85;667.69;4.12;9.72;21.70;45.68;12.64;7.84;0.60;1001.20;87.50;4.80;75.00;0.40;
2022-03-31T09:26:00Z;7;224.12;665.78;4.12;8.55;21.70;45.68;12.64;8.66;0.60;1001.20;87.50;4.80;97.00;0.30;
2022-03-31T09:27:00Z;7;217.38;656.24;4.12;9.72;19.97;47.08;11.65;7.84;0.60;1001.20;87.80;4.80;83.00;0.20;
2022-03-31T09:28:00Z;7;213.38;663.94;4.05;10.88;19.98;45.70;12.64;7.84;0.60;1001.30;88.00;4.80;57.00;0.40;
2022-03-31T09:29:00Z;7;210.64;661.96;4.05;10.88;21.70;45.68;11.65;7.03;0.60;1001.20;87.90;4.80;67.00;0.30;
2022-03-31T09:30:00Z;7;217.38;660.06;3.91;9.72;19.97;47.08;10.65;7.03;0.60;1001.20;88.40;4.80;98.00;0.40;
2022-03-31T09:31:00Z;7;222.77;661.96;3.84;10.88;19.97;47.08;11.65;7.84;0.60;1001.20;88.30;4.80;50.00;0.20;
2022-03-31T09:32:00Z;7;223.79;667.21;3.77;10.88;19.90;45.54;13.64;9.47;0.60;1001.20;88.80;5.00;41.00;0.10;
2022-03-31T09:33:00Z;7;230.57;672.99;3.71;9.72;23.36;41.38;14.64;9.47;0.60;1001.30;89.30;5.00;43.00;0.20;
2022-03-31T09:34:00Z;7;234.56;669.11;3.57;7.97;25.08;41.36;12.64;8.66;0.60;1001.20;89.20;5.00;86.00;0.40;
2022-03-31T09:35:00Z;7;243.99;667.21;3.50;7.97;25.08;45.54;12.64;7.84;0.60;1001.20;88.10;5.00;109.00;0.70;
2022-03-31T09:36:00Z;7;243.99;661.49;3.50;7.97;23.35;49.72;12.64;7.84;0.60;1001.20;88.40;5.00;70.00;0.30;
2022-03-31T09:37:00Z;7;235.86;669.05;3.50;8.55;21.61;46.92;14.64;8.66;0.60;1001.10;88.70;5.00;70.00;0.50;
2022-03-31T09:38:00Z;7;234.51;657.61;3.50;8.55;21.61;46.92;10.65;6.22;0.60;1001.10;88.40;5.00;65.00;0.60;
2022-03-31T09:39:00Z;7;233.21;655.77;3.50;7.97;23.35;49.72;11.65;7.84;0.60;1001.20;87.80;5.00;83.00;0.70;
2022-03-31T09:40:00Z;7;229.13;659.52;3.50;7.39;23.34;51.10;12.64;8.66;0.60;1001.10;88.30;5.00;57.00;0.40;
2022-03-31T09:41:00Z;7;227.78;659.52;3.50;6.23;23.34;48.31;11.65;7.84;0.60;1001.10;88.30;5.00;60.00;0.30;
2022-03-31T09:42:00Z;7;228.79;659.04;3.50;5.65;23.26;45.39;10.65;7.03;0.60;1001.10;88.40;5.20;62.00;0.30;
2022-03-31T09:43:00Z;7;228.79;653.33;3.50;3.91;23.26;45.39;13.64;7.84;0.60;1001.10;88.30;5.20;101.00;0.40;
2022-03-31T09:44:00Z;7;228.75;657.07;3.50;3.91;23.25;46.76;13.64;9.47;0.60;1001.00;88.60;5.20;86.00;0.40;
2022-03-31T09:45:00Z;7;227.45;662.85;3.50;5.07;24.98;45.39;12.64;7.84;0.60;1001.10;89.10;5.20;49.00;0.20;
2022-03-31T09:46:00Z;7;231.48;668.57;3.50;5.65;24.98;45.39;11.65;7.84;0.80;1001.10;89.00;5.20;103.00;0.40;
2022-03-31T09:47:00Z;7;235.52;651.42;3.50;6.81;24.98;45.39;11.65;7.84;0.80;1001.10;88.40;5.20;74.00;0.20;
2022-03-31T09:48:00Z;7;231.44;658.98;3.50;6.23;24.97;43.98;13.64;9.47;0.80;1001.00;88.00;5.20;102.00;0.40;
2022-03-31T09:49:00Z;7;228.79;659.04;3.50;7.98;21.53;46.78;12.64;8.66;0.80;1001.10;87.70;5.20;101.00;0.70;
2022-03-31T09:50:00Z;7;227.45;666.66;3.56;7.98;21.53;49.56;11.65;7.84;0.80;1001.10;86.10;5.20;122.00;0.90;
2022-03-31T09:51:00Z;7;226.10;666.66;3.77;7.39;21.53;50.96;11.65;7.03;0.80;1001.10;87.40;5.20;63.00;0.40;
2022-03-31T09:52:00Z;7;226.43;661.42;3.84;9.14;21.61;49.70;11.65;7.84;0.80;1001.10;87.90;5.00;61.00;0.40;
2022-03-31T09:53:00Z;7;231.48;660.95;3.84;9.14;21.53;46.78;13.64;9.47;0.80;1001.10;88.20;5.20;67.00;0.10;
2022-03-31T09:54:00Z;7;235.52;660.95;3.84;8.56;21.53;44.00;13.64;8.66;0.80;1001.10;88.70;5.20;24.00;0.10;
2022-03-31T09:55:00Z;7;234.18;649.52;3.77;9.14;21.53;44.00;12.64;8.66;0.80;1001.10;88.30;5.20;46.00;0.30;
2022-03-31T09:56:00Z;7;232.83;649.52;3.70;9.72;21.53;45.39;11.65;7.84;0.80;1001.10;88.50;5.20;35.00;0.10;
2022-03-31T09:57:00Z;7;233.96;654.93;3.70;9.72;23.21;43.91;13.64;9.47;0.80;1001.00;88.10;5.30;57.00;0.10;
2022-03-31T09:58:00Z;7;236.70;658.81;3.70;7.98;24.94;43.93;15.64;10.29;0.80;1001.10;87.10;5.30;94.00;0.60;
2022-03-31T09:59:00Z;7;236.87;660.95;3.70;6.23;24.98;48.17;13.64;8.66;0.80;1001.10;87.20;5.20;51.00;0.30;
2022-03-31T10:00:00Z;7;234.01;656.90;3.77;6.82;23.22;49.49;12.64;8.66;0.80;1001.10;86.80;5.30;101.00;0.50;
2022-03-31T10:01:00Z;7;230.14;657.14;3.77;6.81;21.53;50.96;13.64;9.47;0.80;1001.10;87.50;5.20;76.00;0.30;
2022-03-31T10:02:00Z;7;227.45;664.76;3.84;6.23;21.53;50.96;12.64;7.84;0.80;1001.10;87.10;5.20;101.00;0.50;
2022-03-31T10:03:00Z;7;222.07;660.95;3.84;6.81;23.26;50.96;13.64;8.66;0.80;1001.10;87.00;5.20;100.00;0.60;
2022-03-31T10:04:00Z;7;215.34;651.42;3.91;7.39;24.98;48.17;13.64;8.66;0.60;1001.10;86.90;5.20;76.00;0.30;
2022-03-31T10:05:00Z;7;212.65;657.14;3.98;7.39;23.26;45.39;12.64;8.66;0.60;1001.10;87.20;5.20;77.00;0.50;
2022-03-31T10:06:00Z;7;208.61;660.95;3.98;7.39;23.26;44.00;12.64;8.66;0.60;1001.10;86.70;5.20;99.00;0.50;
2022-03-31T10:07:00Z;7;204.57;659.04;3.98;7.39;23.26;44.00;12.64;8.66;0.60;1001.10;87.00;5.20;102.00;0.40;
2022-03-31T10:08:00Z;7;203.23;662.85;3.98;7.39;21.53;44.00;12.64;8.66;0.60;1001.10;87.50;5.20;72.00;0.20;
2022-03-31T10:09:00Z;7;203.23;655.23;3.98;7.39;21.53;42.60;11.65;7.84;0.60;1001.10;87.00;5.20;54.00;0.50;
2022-03-31T10:10:00Z;7;203.23;666.66;3.98;7.98;21.53;41.21;14.64;9.47;0.60;1001.10;87.40;5.20;43.00;0.20;
2022-03-31T10:11:00Z;7;203.23;659.04;3.98;9.72;19.81;41.21;11.65;7.84;0.60;1001.10;87.30;5.20;60.00;0.40;
2022-03-31T10:12:00Z;7;207.26;653.33;3.98;10.30;19.81;42.60;11.65;7.03;0.60;1001.10;86.80;5.20;86.00;0.30;
2022-03-31T10:13:00Z;7;208.57;653.26;3.98;9.72;19.80;42.59;13.64;8.66;0.60;1001.00;87.00;5.20;95.00;0.60;
2022-03-31T10:14:00Z;7;208.61;657.14;3.98;9.72;21.53;45.39;13.64;8.66;0.60;1001.10;87.20;5.20;108.00;0.70;
2022-03-31T10:15:00Z;7;208.61;657.14;4.04;9.14;23.26;46.78;11.65;7.84;0.60;1001.10;87.90;5.20;83.00;0.30;
2022-03-31T10:16:00Z;7;205.92;662.85;4.04;7.98;23.26;46.78;12.64;7.84;0.60;1001.10;88.10;5.20;108.00;0.50;
2022-03-31T10:17:00Z;7;207.26;660.95;4.04;8.56;21.53;48.17;12.64;7.84;0.60;1001.10;88.80;5.20;39.00;0.20;
