time;number;CO;CO2;NH3;NO;NO2;O3;PM10;PM2.5;SO2;airpressure;humidity;temperature;winddirection;windspeed;
2022-04-01T07:33:00Z;7;203.00;680.59;1.39;6.72;23.15;58.16;4.66;1.33;0.20;1010.00;69.50;3.50;109.00;0.80;
2022-04-01T07:34:00Z;7;204.32;678.59;1.53;7.31;23.14;56.72;3.67;1.33;0.20;1009.90;69.90;3.50;93.00;1.00;
2022-04-01T07:35:00Z;7;204.32;678.59;1.60;7.31;23.14;56.72;5.66;2.14;0.20;1009.90;70.20;3.50;111.00;0.90;
2022-04-01T07:36:00Z;7;203.00;676.72;1.67;6.72;21.40;55.33;2.67;0.51;0.20;1010.00;68.70;3.50;92.00;1.20;
2022-04-01T07:37:00Z;7;201.36;674.37;1.81;5.54;23.08;55.20;5.66;1.33;0.41;1010.10;68.70;3.70;109.00;1.10;
2022-04-01T07:38:00Z;7;200.00;676.30;1.88;5.54;23.08;55.20;3.67;1.33;0.41;1010.10;68.80;3.70;110.00;1.00;
2022-04-01T07:39:00Z;7;200.00;680.17;1.88;4.95;21.33;55.20;3.67;1.33;0.41;1010.10;70.20;3.70;60.00;0.30;
2022-04-01T07:40:00Z;7;197.31;686.03;1.67;6.72;19.59;53.81;4.66;1.33;0.41;1010.20;70.60;3.70;85.00;0.70;
2022-04-01T07:41:00Z;7;197.22;683.96;1.53;6.72;19.57;53.77;3.67;1.33;0.41;1010.00;69.40;3.70;99.00;1.10;
2022-04-01T07:42:00Z;7;200.00;678.23;1.53;6.72;17.83;55.20;3.67;0.51;0.41;1010.10;68.60;3.70;113.00;1.20;
2022-04-01T07:43:00Z;7;204.13;678.30;1.67;7.31;16.09;59.46;3.67;1.33;0.41;1010.20;70.10;3.70;87.00;0.60;
2022-04-01T07:44:00Z;7;208.19;685.96;1.60;8.49;17.83;59.44;2.67;0.51;0.41;1010.10;70.30;3.70;87.00;0.70;
2022-04-01T07:45:00Z;7;208.23;684.10;1.46;7.90;17.84;58.05;3.67;1.33;0.41;1010.20;70.30;3.70;105.00;0.90;
2022-04-01T07:46:00Z;7;206.86;682.17;1.46;9.08;17.84;58.05;3.67;1.33;0.41;1010.20;70.10;3.70;86.00;0.70;
2022-04-01T07:47:00Z;7;201.25;679.99;1.46;9.08;17.80;57.98;3.67;1.33;0.41;1010.20;71.10;3.80;97.00;0.50;
2022-04-01T07:48:00Z;7;201.29;680.05;1.39;7.90;17.81;55.17;2.67;0.51;0.41;1010.30;67.80;3.80;93.00;0.90;
2022-04-01T07:49:00Z;7;198.56;681.99;1.74;7.90;17.81;53.76;3.67;1.33;0.41;1010.30;65.40;3.80;98.00;1.00;
2022-04-01T07:50:00Z;7;195.79;672.26;2.22;9.08;16.06;55.15;2.67;0.51;0.41;1010.20;65.10;3.80;89.00;0.70;
2022-04-01T07:51:00Z;7;193.10;672.33;2.57;9.08;14.32;56.58;3.67;1.33;0.41;1010.30;64.70;3.80;100.00;0.70;
2022-04-01T07:52:00Z;7;190.33;681.92;2.78;7.90;14.31;57.98;2.67;0.51;0.41;1010.20;63.40;3.80;98.00;0.80;
2022-04-01T07:53:00Z;7;190.37;676.19;2.99;6.13;14.32;58.00;2.67;0.51;0.41;1010.30;62.60;3.80;108.00;1.10;
2022-04-01T07:54:00Z;7;186.28;676.19;3.20;4.36;14.32;58.00;2.67;0.51;0.41;1010.30;62.20;3.80;108.00;0.90;
2022-04-01T07:55:00Z;7;187.64;678.12;3.20;4.36;12.57;58.00;3.67;1.33;0.20;1010.30;62.00;3.80;88.00;1.00;
2022-04-01T07:56:00Z;7;187.64;681.99;3.20;5.54;10.82;60.82;2.67;0.51;0.20;1010.30;59.90;3.80;114.00;1.10;
2022-04-01T07:57:00Z;7;186.28;680.05;3.34;3.77;9.07;63.64;3.67;0.51;0.20;1010.30;61.30;3.80;101.00;1.00;
2022-04-01T07:58:00Z;7;184.95;678.19;3.27;3.77;9.08;65.08;2.67;0.51;0.20;1010.40;61.40;3.80;92.00;0.80;
2022-04-01T07:59:00Z;7;184.95;670.46;3.20;3.77;9.08;63.66;2.67;0.51;0.20;1010.40;60.80;3.80;99.00;1.00;
2022-04-01T08:00:00Z;7;182.22;676.26;3.20;3.18;9.08;62.25;2.67;0.51;0.20;1010.40;60.70;3.80;112.00;0.70;
2022-04-01T08:01:00Z;7;178.13;682.05;2.99;4.95;10.83;60.84;3.67;1.33;0.20;1010.40;60.10;3.80;97.00;0.80;
2022-04-01T08:02:00Z;7;182.22;678.19;2.92;6.13;10.83;60.84;2.67;0.51;0.20;1010.40;60.30;3.80;102.00;0.90;
2022-04-01T08:03:00Z;7;182.18;678.12;2.92;7.90;10.82;60.82;2.67;0.51;0.20;1010.30;60.10;3.80;81.00;0.80;
2022-04-01T08:04:00Z;7;184.65;673.84;2.85;7.90;10.76;60.69;2.67;0.51;0.20;1010.40;58.90;4.00;112.00;1.50;
2022-04-01T08:05:00Z;7;184.95;689.78;2.71;6.72;10.83;60.84;2.67;0.51;0.20;1010.40;60.10;3.80;93.00;1.40;
2022-04-01T08:06:00Z;7;180.86;683.99;2.71;5.54;9.08;65.08;2.67;0.51;0.20;1010.40;59.60;3.80;97.00;1.40;
2022-04-01T08:07:00Z;7;180.82;676.19;2.71;5.54;9.07;65.05;2.67;0.51;0.20;1010.30;60.10;3.80;117.00;1.70;
2022-04-01T08:08:00Z;7;180.86;674.33;2.57;5.54;9.08;65.08;2.67;0.51;0.20;1010.40;60.80;3.80;107.00;0.90;
2022-04-01T08:09:00Z;7;179.53;684.05;2.43;4.36;9.09;65.10;2.67;0.51;0.20;1010.50;61.50;3.80;118.00;1.40;
2022-04-01T08:10:00Z;7;175.40;687.85;2.29;3.77;9.08;66.49;3.67;1.33;0.20;1010.40;60.60;3.80;102.00;1.10;
2022-04-01T08:11:00Z;7;187.72;678.26;2.23;3.77;9.09;67.92;2.67;0.51;0.20;1010.50;61.00;3.80;98.00;1.20;
2022-04-01T08:12:00Z;7;208.20;676.32;2.09;4.95;9.09;67.92;2.67;0.51;0.20;1010.50;60.50;3.80;103.00;1.10;
2022-04-01T08:13:00Z;7;232.77;687.92;1.95;5.54;9.09;66.51;2.67;0.51;0.20;1010.50;62.30;3.80;97.00;0.60;
2022-04-01T08:14:00Z;7;236.48;687.35;1.74;5.55;7.26;64.92;3.67;1.33;0.20;1010.40;62.40;4.00;114.00;0.90;
2022-04-01T08:15:00Z;7;244.71;681.63;1.39;4.37;9.02;63.53;3.67;1.33;0.20;1010.50;64.30;4.00;95.00;0.80;
2022-04-01T08:16:00Z;7;255.63;673.91;1.04;4.37;12.51;62.12;2.67;0.51;0.20;1010.50;63.90;4.00;106.00;0.80;
2022-04-01T08:17:00Z;7;259.72;683.56;0.83;4.37;14.26;60.71;2.67;0.51;0.20;1010.50;61.80;4.00;101.00;1.20;
2022-04-01T08:18:00Z;7;259.72;683.56;0.90;5.55;14.26;60.71;2.67;0.51;0.20;1010.50;61.70;4.00;102.00;0.90;
2022-04-01T08:19:00Z;7;239.26;685.49;1.11;6.14;12.51;60.71;3.67;1.33;0.20;1010.50;61.80;4.00;114.00;1.10;
2022-04-01T08:20:00Z;7;229.75;681.70;1.18;5.54;10.78;64.97;3.67;0.51;0.20;1010.60;62.10;4.00;113.00;0.70;
2022-04-01T08:21:00Z;7;246.08;679.70;1.11;4.37;14.26;62.12;3.67;1.33;0.20;1010.50;63.40;4.00;112.00;0.50;
2022-04-01T08:22:00Z;7;259.77;685.56;0.90;4.37;16.02;59.32;2.67;0.51;0.20;1010.60;63.60;4.00;113.00;1.00;
2022-04-01T08:23:00Z;7;251.53;681.63;0.76;4.96;17.76;57.89;2.67;0.51;0.20;1010.50;63.30;4.00;90.00;0.80;
2022-04-01T08:24:00Z;7;242.03;673.97;0.83;6.72;17.77;57.91;2.67;0.51;0.20;1010.60;61.90;4.00;112.00;0.90;
2022-04-01T08:25:00Z;7;274.77;681.70;1.04;7.31;16.02;56.50;2.67;0.51;0.20;1010.60;61.00;4.00;111.00;1.10;
2022-04-01T08:26:00Z;7;281.60;679.77;1.25;7.31;14.27;59.32;2.67;0.51;0.20;1010.60;60.90;4.00;89.00;0.80;
2022-04-01T08:27:00Z;7;292.51;677.83;1.46;7.90;14.27;60.73;2.67;0.51;0.20;1010.60;60.10;4.00;107.00;0.80;
2022-04-01T08:28:00Z;7;306.15;683.63;1.67;6.72;12.52;60.73;2.67;0.51;0.20;1010.60;59.00;4.00;112.00;1.30;
2022-04-01T08:29:00Z;7;289.83;677.90;1.88;8.49;10.79;59.34;2.67;0.51;0.20;1010.70;59.10;4.00;113.00;1.10;
2022-04-01T08:30:00Z;7;280.18;689.35;2.02;7.90;12.51;57.89;2.67;0.51;0.20;1010.50;59.80;4.00;97.00;1.10;
2022-04-01T08:31:00Z;7;265.22;685.56;2.02;6.72;12.52;57.91;2.67;0.51;0.20;1010.60;60.50;4.00;118.00;1.00;
2022-04-01T08:32:00Z;7;246.17;675.97;1.88;6.72;12.53;57.93;2.67;0.51;0.20;1010.70;61.90;4.00;103.00;0.90;
2022-04-01T08:33:00Z;7;270.68;677.83;1.67;5.54;14.27;56.50;2.67;0.51;0.20;1010.60;60.80;4.00;108.00;1.30;
2022-04-01T08:34:00Z;7;315.76;683.70;1.67;6.13;16.03;56.52;2.67;0.51;0.20;1010.70;60.50;4.00;112.00;1.30;
2022-04-01T08:35:00Z;7;344.47;676.04;1.60;7.31;16.04;57.95;2.67;0.51;0.41;1010.80;62.30;4.00;101.00;0.80;
2022-04-01T08:36:00Z;7;353.90;677.83;1.46;6.72;17.77;57.91;2.67;0.51;0.41;1010.60;61.60;4.00;121.00;1.60;
2022-04-01T08:37:00Z;7;367.60;685.63;1.46;7.31;17.78;56.52;2.67;0.51;0.41;1010.70;59.50;4.00;115.00;1.30;
2022-04-01T08:38:00Z;7;370.39;687.63;1.60;5.54;12.54;60.77;2.67;0.51;0.61;1010.80;59.80;4.00;111.00;1.40;
2022-04-01T08:39:00Z;7;351.29;691.49;1.67;2.59;10.79;63.60;2.67;0.51;0.61;1010.80;59.90;4.00;108.00;1.40;
2022-04-01T08:40:00Z;7;306.26;687.63;1.74;3.77;10.79;65.01;3.67;0.51;0.41;1010.80;59.00;4.00;110.00;1.20;
2022-04-01T08:41:00Z;7;269.42;679.90;1.81;5.54;10.79;65.01;2.67;0.51;0.41;1010.80;60.00;4.00;112.00;0.90;
2022-04-01T08:42:00Z;7;242.13;689.56;1.81;5.54;12.54;65.01;3.67;0.51;0.41;1010.80;59.30;4.00;114.00;1.20;
2022-04-01T08:43:00Z;7;242.17;683.83;1.81;3.77;12.55;66.44;2.67;0.51;0.41;1010.90;61.30;4.00;117.00;1.20;
2022-04-01T08:44:00Z;7;281.75;676.10;1.67;3.77;12.55;66.44;2.67;0.51;0.41;1010.90;59.30;4.00;108.00;1.70;
2022-04-01T08:45:00Z;7;293.98;674.11;1.67;3.18;14.29;63.60;2.67;0.51;0.41;1010.80;59.80;4.00;98.00;1.20;
2022-04-01T08:46:00Z;7;288.57;676.10;1.67;2.59;14.30;62.20;2.67;0.51;0.20;1010.90;60.30;4.00;108.00;1.30;
2022-04-01T08:47:00Z;7;281.75;685.76;1.60;5.54;14.30;62.20;4.66;0.51;0.20;1010.90;61.00;4.00;112.00;1.10;
2022-04-01T08:48:00Z;7;294.96;690.99;1.46;5.55;14.22;62.03;3.67;1.33;0.20;1010.80;60.80;4.20;119.00;0.80;
2022-04-01T08:49:00Z;7;308.70;681.47;1.25;6.73;15.99;62.08;2.67;0.51;0.20;1011.00;61.90;4.20;88.00;0.90;
2022-04-01T08:50:00Z;7;312.85;679.61;0.97;6.14;17.75;62.10;2.67;0.51;0.20;1011.10;62.60;4.20;115.00;1.10;
2022-04-01T08:51:00Z;7;325.01;675.62;0.83;4.96;17.73;62.05;3.67;1.33;0.20;1010.90;63.00;4.20;98.00;0.80;
2022-04-01T08:52:00Z;7;322.14;683.16;0.63;4.96;19.45;62.00;3.67;1.33;0.20;1011.00;62.10;4.30;95.00;1.00;
2022-04-01T08:53:00Z;7;304.47;679.37;0.56;4.96;19.46;62.02;2.67;0.51;0.20;1011.10;61.50;4.30;106.00;1.20;
2022-04-01T08:54:00Z;7;271.70;679.30;0.69;6.14;17.70;62.00;2.67;0.51;0.20;1011.00;61.50;4.30;97.00;0.90;
2022-04-01T08:55:00Z;7;245.84;689.02;0.83;7.32;17.71;62.02;3.67;1.33;0.20;1011.10;60.90;4.30;108.00;1.10;
2022-04-01T08:56:00Z;7;237.62;687.02;0.90;8.50;15.95;62.00;4.66;1.33;0.20;1011.00;61.70;4.30;104.00;1.30;
2022-04-01T08:57:00Z;7;251.30;677.44;0.97;8.50;14.21;66.25;3.67;1.33;0.20;1011.10;62.60;4.30;108.00;1.40;
2022-04-01T08:58:00Z;7;263.80;681.61;0.90;7.31;14.26;66.35;4.66;2.14;0.20;1011.20;62.70;4.20;107.00;1.30;
2022-04-01T08:59:00Z;7;261.07;689.33;0.69;6.73;14.26;66.35;3.67;1.33;0.20;1011.20;63.90;4.20;117.00;1.40;
2022-04-01T09:00:00Z;7;254.20;685.40;0.63;6.73;14.25;67.74;3.67;1.33;0.20;1011.10;63.90;4.20;110.00;1.10;
2022-04-01T09:01:00Z;7;240.56;683.47;0.56;5.55;14.25;67.74;4.66;1.33;0.20;1011.10;64.70;4.20;109.00;1.40;
2022-04-01T09:02:00Z;7;221.46;679.61;0.49;6.73;14.25;70.56;2.67;0.51;0.20;1011.10;63.90;4.20;110.00;1.40;
2022-04-01T09:03:00Z;7;211.92;687.33;0.56;7.90;16.00;69.15;3.67;1.33;0.20;1011.10;63.30;4.20;96.00;1.30;
2022-04-01T09:04:00Z;7;203.82;695.19;0.76;7.31;17.77;69.19;3.67;1.33;0.20;1011.30;64.10;4.20;99.00;1.20;
2022-04-01T09:05:00Z;7;206.50;681.61;0.90;6.14;17.76;69.17;2.67;0.51;0.20;1011.20;62.80;4.20;111.00;1.50;
2022-04-01T09:06:00Z;7;210.60;677.75;1.11;4.37;17.76;67.76;3.67;1.33;0.20;1011.20;62.30;4.20;100.00;1.40;
2022-04-01T09:07:00Z;7;210.64;679.75;1.32;5.55;17.77;67.78;2.67;0.51;0.20;1011.30;63.00;4.20;96.00;1.30;
2022-04-01T09:08:00Z;7;209.23;679.68;1.39;5.55;17.76;67.76;2.67;0.51;0.20;1011.20;64.60;4.20;80.00;0.70;
2022-04-01T09:09:00Z;7;209.23;681.61;1.18;4.96;17.76;67.76;2.67;0.51;0.20;1011.20;64.40;4.20;106.00;1.10;
2022-04-01T09:10:00Z;7;218.66;675.64;0.97;4.96;19.48;67.70;2.67;0.51;0.20;1011.30;64.20;4.30;118.00;1.00;
2022-04-01T09:11:00Z;7;232.25;681.36;0.90;4.96;19.47;69.09;2.67;0.51;0.20;1011.20;63.40;4.30;99.00;1.30;
2022-04-01T09:12:00Z;7;243.16;679.43;0.83;6.73;21.22;67.68;2.67;0.51;0.20;1011.20;63.20;4.30;114.00;1.40;
2022-04-01T09:13:00Z;7;241.85;681.43;1.04;6.14;19.48;67.70;2.67;0.51;0.20;1011.30;64.10;4.30;115.00;0.90;
2022-04-01T09:14:00Z;7;237.71;675.57;1.04;6.73;17.72;67.68;2.67;0.51;0.20;1011.20;64.90;4.30;91.00;1.10;
2022-04-01T09:15:00Z;7;230.89;673.64;0.97;6.73;17.72;69.09;2.67;0.51;0.20;1011.20;65.50;4.30;99.00;0.90;
2022-04-01T09:16:00Z;7;218.62;679.43;0.83;6.73;19.47;70.50;2.67;0.51;0.20;1011.20;65.70;4.30;92.00;0.80;
2022-04-01T09:17:00Z;7;206.39;675.64;0.76;4.96;21.23;69.12;3.67;1.33;0.20;1011.30;65.00;4.30;100.00;1.10;
2022-04-01T09:18:00Z;7;200.93;687.22;0.83;4.37;21.23;69.12;2.67;0.51;0.20;1011.30;62.70;4.30;115.00;1.60;
2022-04-01T09:19:00Z;7;196.89;683.43;1.18;3.78;19.49;69.14;2.67;0.51;0.20;1011.40;63.30;4.30;82.00;1.10;
2022-04-01T09:20:00Z;7;190.07;685.36;1.53;3.78;17.74;71.96;2.67;0.51;0.20;1011.40;64.60;4.30;93.00;1.00;
2022-04-01T09:21:00Z;7;184.80;683.74;1.53;3.77;16.04;72.06;3.67;1.33;0.20;1011.50;65.00;4.20;90.00;0.90;
2022-04-01T09:22:00Z;7;180.71;677.95;1.46;3.77;16.04;72.06;3.67;1.33;0.20;1011.50;64.10;4.20;104.00;1.20;
2022-04-01T09:23:00Z;7;176.62;674.09;1.53;2.01;17.79;69.23;3.67;0.51;0.20;1011.50;64.10;4.20;96.00;0.80;
2022-04-01T09:24:00Z;7;175.21;683.68;1.60;0.83;19.53;67.80;3.67;1.33;0.20;1011.40;64.60;4.20;110.00;0.80;
2022-04-01T09:25:00Z;7;171.12;683.68;1.60;2.01;19.53;67.80;2.67;0.51;0.20;1011.40;64.00;4.20;92.00;1.10;
2022-04-01T09:26:00Z;7;169.83;681.88;1.67;2.00;17.80;67.84;2.67;0.51;0.20;1011.60;64.80;4.20;96.00;1.10;
2022-04-01T09:27:00Z;7;172.52;676.02;1.67;2.60;19.54;67.82;2.67;0.51;0.20;1011.50;64.50;4.20;109.00;1.20;
2022-04-01T09:28:00Z;7;171.12;679.81;1.67;3.78;19.53;69.21;3.67;0.51;0.20;1011.40;66.20;4.20;100.00;0.90;
2022-04-01T09:29:00Z;7;171.01;689.29;1.60;3.19;19.50;70.57;3.67;1.33;0.20;1011.50;66.70;4.30;92.00;0.80;
2022-04-01T09:30:00Z;7;199.70;679.70;1.39;3.19;21.26;70.59;3.67;1.33;0.20;1011.60;65.40;4.30;108.00;1.10;
2022-04-01T09:31:00Z;7;216.07;671.98;1.39;3.78;21.26;72.00;3.67;1.33;0.20;1011.60;66.90;4.30;88.00;0.80;
2022-04-01T09:32:00Z;7;211.98;673.91;1.25;4.96;21.26;73.41;3.67;0.51;0.20;1011.60;65.60;4.30;110.00;1.20;
2022-04-01T09:33:00Z;7;210.29;679.21;1.25;4.96;21.18;73.25;2.67;0.51;0.20;1011.60;66.70;4.50;91.00;0.60;
2022-04-01T09:34:00Z;7;202.16;677.35;1.18;4.96;19.44;70.46;2.67;0.51;0.20;1011.70;67.30;4.50;88.00;0.90;
2022-04-01T09:35:00Z;7;193.89;679.14;1.18;4.96;19.42;69.00;3.67;1.33;0.20;1011.50;65.10;4.50;99.00;1.40;
2022-04-01T09:36:00Z;7;191.12;679.08;1.39;4.96;17.67;70.39;2.67;0.51;0.20;1011.40;64.70;4.50;112.00;1.40;
2022-04-01T09:37:00Z;7;188.48;681.14;1.60;3.78;17.69;71.84;3.67;1.33;0.20;1011.60;65.60;4.50;99.00;1.20;
2022-04-01T09:38:00Z;7;187.08;671.43;1.67;3.78;19.42;70.41;3.67;1.33;0.20;1011.50;64.70;4.50;121.00;1.30;
2022-04-01T09:39:00Z;7;185.75;667.63;1.74;3.19;17.69;70.43;2.67;0.51;0.20;1011.60;66.80;4.50;96.00;0.90;
2022-04-01T09:40:00Z;7;183.03;673.42;1.74;3.78;17.69;70.43;3.67;0.51;0.20;1011.60;66.10;4.50;95.00;0.50;
2022-04-01T09:41:00Z;7;180.30;677.28;1.60;4.37;17.69;70.43;2.67;0.51;0.20;1011.60;67.70;4.50;82.00;0.70;
2022-04-01T09:42:00Z;7;180.26;683.00;1.39;4.37;19.42;73.23;2.67;0.51;0.20;1011.50;66.90;4.50;101.00;0.70;
2022-04-01T09:43:00Z;7;181.37;682.58;1.32;4.38;21.10;73.10;3.67;1.33;0.20;1011.60;67.10;4.70;106.00;0.60;
2022-04-01T09:44:00Z;7;184.09;676.79;1.25;4.97;21.10;71.69;2.67;0.51;0.20;1011.60;65.20;4.70;104.00;1.20;
2022-04-01T09:45:00Z;7;189.46;680.52;1.32;4.97;19.34;71.64;2.67;0.51;0.20;1011.40;64.30;4.70;99.00;1.30;
2022-04-01T09:46:00Z;7;195.30;685.00;1.67;3.78;17.69;73.25;2.67;0.51;0.20;1011.60;63.20;4.50;97.00;1.40;
2022-04-01T09:47:00Z;7;195.30;679.21;2.08;3.78;15.94;70.43;3.67;1.33;0.20;1011.60;63.90;4.50;113.00;1.40;
2022-04-01T09:48:00Z;7;198.07;675.42;2.36;4.96;15.95;69.05;3.67;1.33;0.20;1011.70;64.90;4.50;101.00;1.10;
2022-04-01T09:49:00Z;7;195.30;685.00;2.36;6.14;15.94;69.02;3.67;1.33;0.20;1011.60;65.30;4.50;100.00;0.90;
2022-04-01T09:50:00Z;7;187.12;683.07;2.22;5.55;15.94;69.02;4.66;2.14;0.20;1011.60;63.10;4.50;103.00;1.30;
2022-04-01T09:51:00Z;7;191.21;683.07;2.22;4.96;15.94;67.61;2.67;0.51;0.20;1011.60;63.20;4.50;112.00;1.70;
2022-04-01T09:52:00Z;7;199.39;685.00;2.36;4.37;15.94;66.20;3.67;1.33;0.20;1011.60;64.10;4.50;108.00;1.10;
2022-04-01T09:53:00Z;7;200.75;677.28;2.36;3.78;17.69;64.79;3.67;1.33;0.20;1011.60;65.60;4.50;111.00;1.00;
2022-04-01T09:54:00Z;7;200.79;688.93;2.36;2.60;17.70;64.81;3.67;1.33;0.20;1011.70;65.70;4.50;106.00;1.20;
2022-04-01T09:55:00Z;7;202.11;685.00;2.15;2.61;17.69;66.20;3.67;1.33;0.20;1011.60;64.90;4.50;111.00;1.60;
2022-04-01T09:56:00Z;7;200.79;671.56;2.15;4.37;19.44;66.22;2.67;0.51;0.20;1011.70;65.60;4.50;103.00;0.90;
2022-04-01T09:57:00Z;7;196.75;673.56;2.08;4.37;21.20;66.25;3.67;1.33;0.20;1011.80;64.70;4.50;100.00;0.80;
2022-04-01T09:58:00Z;7;190.99;684.64;2.01;4.38;19.38;63.27;3.67;1.33;0.20;1011.80;64.50;4.70;92.00;0.70;
2022-04-01T09:59:00Z;7;186.94;682.78;2.01;3.79;19.39;64.70;2.67;0.51;0.20;1011.90;63.30;4.70;90.00;0.90;
2022-04-01T10:00:00Z;7;185.58;678.92;2.22;2.61;21.14;63.30;3.67;1.33;0.20;1011.90;61.60;4.70;95.00;1.40;
2022-04-01T10:01:00Z;7;185.58;675.07;2.57;2.02;19.39;63.30;3.67;1.33;0.20;1011.90;61.50;4.70;100.00;1.00;
2022-04-01T10:02:00Z;7;188.26;686.57;2.85;2.02;17.63;66.09;3.67;1.33;0.20;1011.80;61.90;4.70;105.00;1.10;
2022-04-01T10:03:00Z;7;197.84;686.64;2.85;3.79;15.90;66.11;5.66;1.33;0.20;1011.90;62.70;4.70;103.00;1.00;
2022-04-01T10:04:00Z;7;201.88;678.86;2.71;4.97;15.89;66.09;3.67;1.33;0.20;1011.80;62.90;4.70;87.00;0.90;
2022-04-01T10:05:00Z;7;197.84;678.92;2.57;4.97;15.90;67.52;3.67;1.33;0.20;1011.90;62.50;4.70;103.00;1.00;
2022-04-01T10:06:00Z;7;193.75;682.78;2.50;4.97;14.15;67.52;3.67;1.33;0.20;1011.90;62.50;4.70;108.00;1.20;
2022-04-01T10:07:00Z;7;193.71;684.64;2.50;3.79;15.89;70.32;3.67;1.33;0.20;1011.80;62.10;4.70;91.00;1.30;
2022-04-01T10:08:00Z;7;189.66;680.85;2.50;4.97;12.40;73.16;3.67;1.33;0.20;1011.90;62.20;4.70;103.00;1.60;
2022-04-01T10:09:00Z;7;189.66;675.07;2.50;5.55;12.40;75.98;4.66;1.33;0.20;1011.90;61.70;4.70;104.00;1.40;
2022-04-01T10:10:00Z;7;189.62;684.64;2.50;5.56;12.39;77.37;3.67;1.33;0.20;1011.80;63.80;4.70;108.00;1.00;
2022-04-01T10:11:00Z;7;191.07;694.42;2.43;5.55;12.41;76.00;3.67;1.33;0.20;1012.00;62.50;4.70;112.00;1.40;
2022-04-01T10:12:00Z;7;192.35;673.07;2.29;4.97;14.14;74.55;3.67;1.33;0.20;1011.80;63.50;4.70;99.00;1.20;
2022-04-01T10:13:00Z;7;193.79;671.28;2.29;4.38;14.16;74.59;3.67;1.33;0.20;1012.00;63.10;4.70;113.00;1.50;
2022-04-01T10:14:00Z;7;192.39;678.92;2.15;5.55;14.15;70.34;3.67;1.33;0.20;1011.90;63.50;4.70;100.00;1.30;
2022-04-01T10:15:00Z;7;190.92;682.60;2.15;6.15;14.12;70.29;5.66;2.14;0.20;1012.00;64.40;4.80;102.00;1.10;
2022-04-01T10:16:00Z;7;188.15;690.25;1.94;4.38;14.11;71.67;4.66;2.14;0.20;1011.90;64.10;4.80;95.00;1.00;
2022-04-01T10:17:00Z;7;185.38;682.47;1.80;3.20;14.10;74.47;4.66;2.14;0.20;1011.80;64.50;4.80;110.00;1.00;
