time;number;CO;CO2;NH3;NO;NO2;O3;PM10;PM2.5;SO2;airpressure;humidity;temperature;winddirection;windspeed;
2022-03-25T08:26:00Z;7;334.96;745.78;1.39;9.09;14.06;51.85;60.53;37.17;0.61;1031.40;64.40;10.30;102.00;0.50;
2022-03-25T08:27:00Z;7;330.93;740.07;1.53;7.91;14.07;54.68;63.52;39.61;0.61;1031.50;64.70;10.30;102.00;0.40;
2022-03-25T08:28:00Z;7;329.57;732.36;1.60;7.91;14.07;56.09;60.53;38.79;0.61;1031.50;64.40;10.30;116.00;0.70;
2022-03-25T08:29:00Z;7;354.08;745.85;1.53;8.50;12.33;58.91;62.52;37.98;0.61;1031.50;65.00;10.30;117.00;0.60;
2022-03-25T08:30:00Z;7;408.48;745.78;1.39;7.33;12.32;63.11;64.52;40.42;0.61;1031.40;65.70;10.30;109.00;0.60;
2022-03-25T08:31:00Z;7;438.43;753.48;1.11;6.15;14.06;64.52;65.52;40.42;0.61;1031.40;66.70;10.30;102.00;0.50;
2022-03-25T08:32:00Z;7;443.87;747.70;0.76;6.15;17.55;63.11;64.52;40.42;0.61;1031.40;67.30;10.30;59.00;0.30;
2022-03-25T08:33:00Z;7;438.19;743.59;0.49;6.74;19.26;60.22;57.54;37.17;0.61;1031.40;66.00;10.40;105.00;0.50;
2022-03-25T08:34:00Z;7;420.56;749.44;0.28;7.92;21.02;58.84;58.53;36.35;0.61;1031.50;65.50;10.40;54.00;0.20;
2022-03-25T08:35:00Z;7;390.62;735.95;0.21;9.09;19.27;56.02;62.52;39.61;0.61;1031.50;64.80;10.40;102.00;0.40;
2022-03-25T08:36:00Z;7;368.84;743.66;0.14;10.27;15.78;56.02;59.53;37.17;0.61;1031.50;64.00;10.40;95.00;0.30;
2022-03-25T08:37:00Z;7;352.04;746.91;0.14;10.86;15.70;55.86;61.53;38.79;0.61;1031.40;64.30;10.60;84.00;0.30;
2022-03-25T08:38:00Z;7;339.85;754.69;0.07;10.86;15.71;54.47;58.53;37.98;0.61;1031.50;64.60;10.60;58.00;0.20;
2022-03-25T08:39:00Z;7;328.92;750.76;0.07;9.68;17.44;54.45;60.53;38.79;0.61;1031.40;63.90;10.60;111.00;0.40;
2022-03-25T08:40:00Z;7;320.81;750.83;0.07;7.92;17.45;53.06;63.52;38.79;0.40;1031.50;63.60;10.60;87.00;0.50;
2022-03-25T08:41:00Z;7;312.65;743.13;0.07;8.51;15.71;51.66;57.54;37.17;0.40;1031.50;63.60;10.60;61.00;0.30;
2022-03-25T08:42:00Z;7;305.52;750.38;0.07;7.92;13.91;55.76;57.54;36.35;0.40;1031.60;62.80;10.80;93.00;0.40;
2022-03-25T08:43:00Z;7;300.09;746.53;0.07;7.34;12.16;59.97;58.53;36.35;0.40;1031.60;60.10;10.80;91.00;0.60;
2022-03-25T08:44:00Z;7;296.01;734.99;0.42;7.34;6.94;61.38;62.52;36.35;0.40;1031.60;59.50;10.80;100.00;0.50;
2022-03-25T08:45:00Z;7;294.60;729.14;0.62;7.92;5.19;61.36;57.54;36.35;0.40;1031.50;59.40;10.80;105.00;0.50;
2022-03-25T08:46:00Z;7;316.40;734.99;0.69;8.51;5.19;61.38;58.53;36.35;0.40;1031.60;59.30;10.80;100.00;0.30;
2022-03-25T08:47:00Z;7;334.01;732.99;0.62;7.34;5.19;61.36;54.54;35.54;0.40;1031.50;59.30;10.80;63.00;0.30;
2022-03-25T08:48:00Z;7;328.43;728.96;0.48;7.34;5.16;61.31;55.54;36.35;0.40;1031.60;58.90;10.90;99.00;0.40;
2022-03-25T08:49:00Z;7;351.53;730.88;0.28;9.10;5.16;61.31;54.54;34.72;0.40;1031.60;56.50;10.90;109.00;0.70;
2022-03-25T08:50:00Z;7;359.69;732.80;0.28;9.69;3.42;64.12;54.54;35.54;0.40;1031.60;57.30;10.90;106.00;0.70;
2022-03-25T08:51:00Z;7;340.66;746.27;0.42;8.51;;68.33;54.54;35.54;0.40;1031.60;56.00;10.90;106.00;1.00;
2022-03-25T08:52:00Z;7;323.00;732.80;0.55;7.34;;68.33;61.53;37.98;0.40;1031.60;55.90;10.90;116.00;0.90;
2022-03-25T08:53:00Z;7;308.05;734.73;0.55;5.58;;69.74;53.54;34.72;0.40;1031.60;57.10;10.90;90.00;0.50;
2022-03-25T08:54:00Z;7;294.09;736.13;0.35;4.99;;69.59;57.54;35.54;0.40;1031.60;58.00;11.10;110.00;0.40;
2022-03-25T08:55:00Z;7;299.52;734.21;0.07;4.41;;68.18;54.54;35.54;0.40;1031.60;58.10;11.10;71.00;0.50;
2022-03-25T08:56:00Z;7;333.52;736.20;0.28;4.99;1.63;68.20;54.54;35.54;0.40;1031.70;55.80;11.10;102.00;0.60;
2022-03-25T08:57:00Z;7;350.77;739.53;0.41;6.17;1.57;66.65;49.55;33.09;0.40;1031.70;55.80;11.30;73.00;0.40;
2022-03-25T08:58:00Z;7;342.57;731.77;0.35;5.59;1.56;66.63;59.53;37.17;0.40;1031.60;56.30;11.30;88.00;0.50;
2022-03-25T08:59:00Z;7;333.12;743.37;0.41;5.00;1.57;65.25;52.55;34.72;0.40;1031.70;54.90;11.30;100.00;0.40;
2022-03-25T09:00:00Z;7;322.21;739.46;0.48;5.00;1.56;65.23;59.53;37.17;0.20;1031.60;55.00;11.30;99.00;0.40;
2022-03-25T09:01:00Z;7;315.43;729.85;0.62;5.00;1.56;66.63;55.54;35.54;0.20;1031.60;56.00;11.30;95.00;0.30;
2022-03-25T09:02:00Z;7;319.31;739.20;0.83;5.00;1.53;65.15;58.53;36.35;0.20;1031.60;55.60;11.40;94.00;0.50;
2022-03-25T09:03:00Z;7;316.59;737.28;1.04;5.00;;65.15;52.55;34.72;0.20;1031.60;54.60;11.40;107.00;0.50;
2022-03-25T09:04:00Z;7;305.74;739.20;1.17;6.76;;66.56;53.54;34.72;0.20;1031.60;53.30;11.40;118.00;0.80;
2022-03-25T09:05:00Z;7;305.74;737.28;1.04;7.35;;67.96;55.54;34.72;0.20;1031.60;54.00;11.40;119.00;0.90;
2022-03-25T09:06:00Z;7;316.59;733.44;0.90;5.59;;72.17;55.54;36.35;0.20;1031.60;54.40;11.40;116.00;0.70;
2022-03-25T09:07:00Z;7;316.65;745.03;1.11;4.42;;75.00;61.53;37.17;0.20;1031.70;55.00;11.40;116.00;0.70;
2022-03-25T09:08:00Z;7;316.65;745.03;1.31;2.66;;73.59;57.54;35.54;0.20;1031.70;55.60;11.40;114.00;0.60;
2022-03-25T09:09:00Z;7;315.24;733.44;1.59;2.66;;74.97;57.54;36.35;0.20;1031.60;56.00;11.40;80.00;0.50;
2022-03-25T09:10:00Z;7;307.10;733.44;1.80;2.66;;73.57;53.54;34.72;0.20;1031.60;56.50;11.40;63.00;0.20;
2022-03-25T09:11:00Z;7;298.59;736.76;2.07;2.67;;70.61;55.54;35.54;0.20;1031.60;56.20;11.60;35.00;0.10;
2022-03-25T09:12:00Z;7;289.10;734.84;2.35;4.42;;66.41;53.54;35.54;0.20;1031.60;55.70;11.60;49.00;0.30;
2022-03-25T09:13:00Z;7;280.60;732.41;2.48;5.60;;64.86;58.53;37.17;0.20;1031.60;55.10;11.80;77.00;0.40;
2022-03-25T09:14:00Z;7;272.53;732.48;2.42;6.77;1.41;64.88;54.54;35.54;0.20;1031.70;54.60;11.80;100.00;0.50;
2022-03-25T09:15:00Z;7;268.46;736.31;2.35;7.36;1.41;64.88;50.55;33.91;0.20;1031.70;54.20;11.80;98.00;0.60;
2022-03-25T09:16:00Z;7;265.75;745.90;2.14;7.36;;66.28;55.54;35.54;0.20;1031.70;53.70;11.80;95.00;0.60;
2022-03-25T09:17:00Z;7;261.64;730.49;2.00;6.77;;66.26;58.53;37.98;0.20;1031.60;53.60;11.80;116.00;0.60;
2022-03-25T09:18:00Z;7;257.58;730.49;1.79;7.36;;67.66;55.54;35.54;0.20;1031.60;53.40;11.80;75.00;0.60;
2022-03-25T09:19:00Z;7;253.51;736.24;1.59;8.53;;67.66;54.54;35.54;0.20;1031.60;53.60;11.80;95.00;0.40;
2022-03-25T09:20:00Z;7;253.56;728.64;1.66;8.53;;67.68;58.53;37.98;0.20;1031.70;53.90;11.80;93.00;0.40;
2022-03-25T09:21:00Z;7;257.58;730.49;1.79;8.53;;64.86;56.54;36.35;0.20;1031.60;53.80;11.80;91.00;0.40;
2022-03-25T09:22:00Z;7;254.87;734.32;2.00;7.36;1.40;62.06;60.53;37.98;0.20;1031.60;53.60;11.80;95.00;0.50;
2022-03-25T09:23:00Z;7;253.39;728.39;2.14;6.77;3.12;60.60;54.54;34.72;0.20;1031.70;53.40;11.90;91.00;0.40;
2022-03-25T09:24:00Z;7;251.99;734.06;2.21;5.02;1.37;61.98;52.55;33.09;0.20;1031.60;54.00;11.90;81.00;0.50;
2022-03-25T09:25:00Z;7;247.93;734.06;2.35;3.26;;63.38;57.54;35.54;0.20;1031.60;53.70;11.90;63.00;0.30;
2022-03-25T09:26:00Z;7;243.86;724.48;2.41;2.68;1.37;60.58;57.54;37.17;0.20;1031.60;53.40;11.90;87.00;0.60;
2022-03-25T09:27:00Z;7;240.82;729.72;2.41;4.44;;61.84;60.53;36.35;0.20;1031.60;54.00;12.10;78.00;0.40;
2022-03-25T09:28:00Z;7;238.12;741.21;2.48;5.61;1.31;63.24;57.54;36.35;0.20;1031.60;53.00;12.10;113.00;0.60;
2022-03-25T09:29:00Z;7;235.46;733.62;2.55;5.61;1.32;63.26;53.54;36.35;0.20;1031.70;53.80;12.10;69.00;0.20;
2022-03-25T09:30:00Z;7;235.41;729.72;2.62;4.44;;63.24;53.54;35.54;0.20;1031.60;53.50;12.10;101.00;0.50;
2022-03-25T09:31:00Z;7;238.12;731.63;2.76;3.27;;61.84;56.54;36.35;0.20;1031.60;53.50;12.10;64.00;0.40;
2022-03-25T09:32:00Z;7;240.82;731.63;2.76;3.27;;61.84;57.54;36.35;0.20;1031.60;52.80;12.10;89.00;0.50;
2022-03-25T09:33:00Z;7;238.16;739.37;2.69;3.27;;60.46;51.55;33.91;0.20;1031.70;52.40;12.10;90.00;0.70;
2022-03-25T09:34:00Z;7;239.18;731.19;2.48;3.27;;61.71;59.53;37.17;0.20;1031.70;52.40;12.30;93.00;0.50;
2022-03-25T09:35:00Z;7;237.83;725.45;2.27;3.86;;61.71;54.54;36.35;0.20;1031.70;52.70;12.30;80.00;0.40;
2022-03-25T09:36:00Z;7;235.13;731.19;2.27;3.86;;63.11;61.53;37.98;0.20;1031.70;52.40;12.30;94.00;0.60;
2022-03-25T09:37:00Z;7;236.48;735.02;2.41;3.86;;61.71;63.52;39.61;0.20;1031.70;52.00;12.30;106.00;0.70;
2022-03-25T09:38:00Z;7;244.59;735.02;2.41;5.03;;63.11;63.52;38.79;0.20;1031.70;52.70;12.30;98.00;0.60;
2022-03-25T09:39:00Z;7;248.65;736.94;2.41;4.44;1.26;64.51;60.53;37.98;0.20;1031.70;52.10;12.30;98.00;0.50;
2022-03-25T09:40:00Z;7;244.55;736.86;2.41;3.86;1.25;64.49;57.54;35.54;0.20;1031.60;53.20;12.30;30.00;0.10;
2022-03-25T09:41:00Z;7;240.54;740.76;2.48;2.69;1.26;63.11;60.53;38.79;0.20;1031.70;53.50;12.30;101.00;0.50;
2022-03-25T09:42:00Z;7;249.79;727.04;2.75;2.70;1.22;60.22;63.52;37.98;0.20;1031.60;53.30;12.40;96.00;0.40;
2022-03-25T09:43:00Z;7;302.55;727.11;2.89;2.69;2.96;58.84;58.53;37.98;0.20;1031.70;53.70;12.40;76.00;0.20;
2022-03-25T09:44:00Z;7;361.97;736.61;3.03;3.86;4.69;57.42;56.54;37.17;0.20;1031.60;52.50;12.40;114.00;0.70;
2022-03-25T09:45:00Z;7;399.88;738.59;3.10;5.03;2.96;61.64;58.53;37.17;0.40;1031.70;53.30;12.40;92.00;0.50;
2022-03-25T09:46:00Z;7;411.98;742.35;2.96;4.45;4.69;63.02;55.54;35.54;0.40;1031.60;53.70;12.40;63.00;0.20;
2022-03-25T09:47:00Z;7;403.36;730.28;2.96;3.87;6.35;60.06;59.53;37.98;0.40;1031.50;51.90;12.60;111.00;0.70;
2022-03-25T09:48:00Z;7;387.16;728.37;2.82;3.29;4.62;61.45;62.52;39.61;0.40;1031.50;52.50;12.60;82.00;0.40;
2022-03-25T09:49:00Z;7;354.74;743.67;2.68;3.87;2.88;64.25;56.54;36.35;0.40;1031.50;51.60;12.60;99.00;0.40;
2022-03-25T09:50:00Z;7;326.38;736.02;2.55;3.29;2.88;62.85;58.53;38.79;0.40;1031.50;50.70;12.60;99.00;0.50;
2022-03-25T09:51:00Z;7;314.23;728.37;2.27;3.29;4.62;60.06;63.52;39.61;0.40;1031.50;51.60;12.60;103.00;0.60;
2022-03-25T09:52:00Z;7;298.02;732.19;2.13;3.87;2.88;62.85;57.54;37.17;0.20;1031.50;52.00;12.60;108.00;0.50;
2022-03-25T09:53:00Z;7;284.15;735.50;2.20;4.46;4.55;62.71;58.53;37.98;0.20;1031.50;52.40;12.80;47.00;0.40;
2022-03-25T09:54:00Z;7;281.50;731.75;2.34;5.04;6.29;62.73;60.53;38.79;0.20;1031.60;51.60;12.80;22.00;0.30;
2022-03-25T09:55:00Z;7;274.53;729.52;2.34;5.05;6.25;61.24;57.54;35.54;0.20;1031.50;52.80;12.90;86.00;0.30;
2022-03-25T09:56:00Z;7;267.83;733.41;2.54;5.63;7.99;58.47;58.53;37.98;0.20;1031.60;52.10;12.90;99.00;0.40;
2022-03-25T09:57:00Z;7;271.88;741.05;2.75;5.63;7.99;57.07;58.53;37.98;0.40;1031.60;51.30;12.90;99.00;0.60;
2022-03-25T09:58:00Z;7;300.21;750.60;2.68;4.46;7.99;57.07;59.53;36.35;0.40;1031.60;50.80;12.90;93.00;0.60;
2022-03-25T09:59:00Z;7;359.52;729.52;2.47;4.46;6.25;59.84;57.54;37.98;0.40;1031.50;51.10;12.90;62.00;0.40;
2022-03-25T10:00:00Z;7;356.82;723.79;2.27;5.05;4.52;61.24;59.53;38.79;0.40;1031.50;50.00;12.90;90.00;0.50;
2022-03-25T10:01:00Z;7;328.49;731.43;1.99;5.05;4.52;59.84;62.52;39.61;0.40;1031.50;49.90;12.90;108.00;0.60;
2022-03-25T10:02:00Z;7;313.65;735.25;1.92;5.05;2.79;59.84;58.53;37.98;0.40;1031.50;49.60;12.90;90.00;0.50;
2022-03-25T10:03:00Z;7;305.56;727.61;1.86;5.05;;59.84;64.52;39.61;0.20;1031.50;50.50;12.90;58.00;0.30;
2022-03-25T10:04:00Z;7;290.40;732.89;1.85;3.89;;61.11;62.52;37.98;0.20;1031.60;51.20;13.10;86.00;0.40;
2022-03-25T10:05:00Z;7;275.52;732.82;2.06;4.47;1.00;61.09;54.54;34.72;0.20;1031.50;50.00;13.10;103.00;0.50;
2022-03-25T10:06:00Z;7;274.22;734.80;2.20;5.05;1.01;61.11;61.53;39.61;0.20;1031.60;49.20;13.10;103.00;0.60;
2022-03-25T10:07:00Z;7;271.52;725.26;2.06;6.22;1.01;62.51;60.53;37.17;0.20;1031.60;49.40;13.10;99.00;0.40;
2022-03-25T10:08:00Z;7;270.13;723.28;1.92;6.80;;63.88;62.52;38.79;0.20;1031.50;48.70;13.10;120.00;0.70;
2022-03-25T10:09:00Z;7;268.78;730.92;1.85;6.80;;61.09;59.53;37.17;0.20;1031.50;48.60;13.10;84.00;0.60;
2022-03-25T10:10:00Z;7;259.34;736.64;1.72;7.38;;61.09;62.52;39.61;0.20;1031.50;49.70;13.10;101.00;0.50;
2022-03-25T10:11:00Z;7;249.90;732.82;1.79;5.64;;63.88;63.52;39.61;0.20;1031.50;48.50;13.10;114.00;0.60;
2022-03-25T10:12:00Z;7;244.51;734.73;1.85;5.64;;66.67;59.53;38.79;0.20;1031.50;48.60;13.10;53.00;0.50;
2022-03-25T10:13:00Z;7;244.39;732.64;1.79;6.22;;66.62;60.53;38.79;0.20;1031.60;49.00;13.20;88.00;0.50;
2022-03-25T10:14:00Z;7;242.95;738.22;1.58;6.22;;66.58;62.52;39.61;0.20;1031.40;48.80;13.20;76.00;0.50;
2022-03-25T10:15:00Z;7;234.86;738.22;1.58;6.22;;67.97;59.53;37.98;0.20;1031.40;48.60;13.20;107.00;0.40;
2022-03-25T10:16:00Z;7;237.51;730.52;1.85;6.22;;69.34;64.52;37.98;0.20;1031.30;48.50;13.20;42.00;0.20;
2022-03-25T10:17:00Z;7;241.32;728.24;2.06;5.06;;69.24;62.52;38.79;0.20;1031.50;48.20;13.40;77.00;0.30;
2022-03-25T10:18:00Z;7;239.92;731.98;2.13;3.32;;67.82;59.53;37.17;0.20;1031.40;48.40;13.40;98.00;0.60;
2022-03-25T10:19:00Z;7;238.58;731.98;2.13;3.90;2.63;67.82;58.53;37.17;0.20;1031.40;48.30;13.40;78.00;0.40;
