time;number;CO;CO2;NH3;NO;NO2;O3;PM10;PM2.5;SO2;airpressure;humidity;temperature;winddirection;windspeed;
2022-03-28T08:22:00Z;7;222.90;689.38;3.68;7.90;23.01;33.91;11.65;7.84;1.01;1024.40;93.00;7.80;97.00;0.30;
2022-03-28T08:23:00Z;7;217.40;698.97;3.68;7.90;21.25;35.30;11.65;7.84;1.01;1024.30;92.60;7.80;35.00;0.30;
2022-03-28T08:24:00Z;7;213.31;689.31;3.61;7.90;19.50;35.30;14.64;8.66;1.01;1024.30;93.10;7.80;58.00;0.20;
2022-03-28T08:25:00Z;7;208.86;677.18;3.61;9.09;17.67;30.93;15.64;9.47;1.01;1024.20;93.30;8.00;58.00;0.40;
2022-03-28T08:26:00Z;7;210.22;686.82;3.54;9.68;17.67;32.34;14.64;9.47;1.01;1024.20;92.60;8.00;56.00;0.20;
2022-03-28T08:27:00Z;7;214.36;688.82;3.54;10.85;21.18;32.35;15.64;10.29;1.01;1024.30;92.60;8.00;24.00;0.10;
2022-03-28T08:28:00Z;7;211.59;694.54;3.54;10.85;21.17;30.93;16.63;9.47;1.01;1024.20;91.80;8.00;102.00;0.50;
2022-03-28T08:29:00Z;7;207.50;690.68;3.54;10.26;21.17;30.93;15.64;9.47;1.01;1024.20;92.00;8.00;90.00;0.30;
2022-03-28T08:30:00Z;7;212.95;686.82;3.54;11.44;19.42;30.93;14.64;8.66;1.01;1024.20;92.40;8.00;74.00;0.10;
2022-03-28T08:31:00Z;7;215.67;696.47;3.54;12.03;19.42;26.70;13.64;9.47;1.01;1024.20;92.50;8.00;100.00;0.40;
2022-03-28T08:32:00Z;7;211.59;692.61;3.54;10.85;17.67;29.52;13.64;8.66;1.01;1024.20;91.90;8.00;83.00;0.20;
2022-03-28T08:33:00Z;7;207.50;688.75;3.54;10.26;17.67;32.34;13.64;7.84;1.01;1024.20;92.10;8.00;37.00;0.10;
2022-03-28T08:34:00Z;7;205.93;690.37;3.47;11.44;17.62;32.26;13.64;9.47;1.01;1024.10;92.40;8.10;69.00;0.30;
2022-03-28T08:35:00Z;7;205.98;692.37;3.40;11.44;15.89;32.27;13.64;8.66;1.01;1024.20;91.80;8.10;59.00;0.30;
2022-03-28T08:36:00Z;7;208.66;686.51;3.33;10.85;17.62;33.66;13.64;9.47;1.01;1024.10;91.80;8.10;56.00;0.20;
2022-03-28T08:37:00Z;7;208.66;682.66;3.26;11.44;17.62;33.66;16.63;11.10;1.01;1024.10;91.80;8.10;67.00;0.20;
2022-03-28T08:38:00Z;7;210.02;688.44;3.26;12.03;17.62;33.66;15.64;9.47;1.01;1024.10;91.60;8.10;72.00;0.10;
2022-03-28T08:39:00Z;7;212.47;689.95;3.26;10.86;19.31;33.55;16.63;10.29;1.01;1024.20;91.20;8.30;66.00;0.30;
2022-03-28T08:40:00Z;7;215.19;695.73;3.26;10.86;21.05;33.55;11.65;7.84;1.01;1024.20;91.30;8.30;60.00;0.20;
2022-03-28T08:41:00Z;7;216.56;691.87;3.19;10.86;21.05;30.74;14.64;10.29;1.01;1024.20;91.30;8.30;41.00;0.10;
2022-03-28T08:42:00Z;7;216.56;686.09;3.12;12.03;21.05;30.74;15.64;9.47;1.01;1024.20;91.20;8.30;85.00;0.30;
2022-03-28T08:43:00Z;7;213.83;689.95;3.12;12.03;21.05;30.74;11.65;7.84;1.01;1024.20;90.60;8.30;111.00;0.50;
2022-03-28T08:44:00Z;7;213.83;691.87;3.12;9.09;21.05;33.55;11.65;7.84;1.01;1024.20;90.10;8.30;100.00;0.30;
2022-03-28T08:45:00Z;7;211.07;693.73;3.12;7.91;21.04;33.54;12.64;8.66;1.01;1024.10;90.30;8.30;106.00;0.40;
2022-03-28T08:46:00Z;7;206.98;693.73;3.19;10.27;21.04;33.54;14.64;9.47;1.01;1024.10;90.90;8.30;107.00;0.30;
2022-03-28T08:47:00Z;7;205.62;689.88;3.19;11.44;21.04;33.54;15.64;10.29;1.01;1024.10;91.30;8.30;91.00;0.30;
2022-03-28T08:48:00Z;7;202.90;695.66;3.19;10.86;22.79;33.54;17.63;11.92;1.01;1024.10;91.60;8.30;92.00;0.30;
2022-03-28T08:49:00Z;7;204.26;693.73;3.19;10.27;22.79;33.54;12.64;7.03;1.01;1024.10;91.20;8.30;114.00;0.40;
2022-03-28T08:50:00Z;7;205.66;686.09;3.19;8.50;22.80;33.55;16.63;11.10;1.01;1024.20;91.00;8.30;88.00;0.20;
2022-03-28T08:51:00Z;7;213.83;693.80;3.19;8.50;22.80;32.15;12.64;8.66;1.01;1024.20;91.10;8.30;72.00;0.20;
2022-03-28T08:52:00Z;7;215.19;686.09;3.19;9.09;22.80;29.33;13.64;8.66;1.01;1024.20;90.70;8.30;101.00;0.30;
2022-03-28T08:53:00Z;7;210.79;689.46;3.19;10.27;20.98;29.21;12.64;7.84;1.01;1024.20;90.60;8.50;78.00;0.20;
2022-03-28T08:54:00Z;7;206.67;693.24;3.19;11.45;19.22;30.60;12.64;7.84;1.01;1024.10;91.10;8.50;28.00;0.10;
2022-03-28T08:55:00Z;7;206.67;687.46;3.12;11.45;17.48;27.78;14.64;10.29;1.01;1024.10;90.70;8.50;54.00;0.10;
2022-03-28T08:56:00Z;7;209.28;694.99;3.05;9.10;17.45;27.74;38.58;26.58;1.01;1024.20;90.50;8.60;34.00;0.10;
2022-03-28T08:57:00Z;7;213.31;700.69;2.98;7.33;17.44;26.31;165.27;123.50;1.01;1024.10;89.20;8.60;104.00;0.20;
2022-03-28T08:58:00Z;7;474.49;694.99;2.98;7.92;17.45;26.33;69.51;46.12;2.02;1024.20;89.20;8.60;52.00;0.10;
2022-03-28T08:59:00Z;7;698.23;688.72;2.98;9.69;19.12;26.21;42.57;29.02;3.03;1024.20;88.70;8.80;101.00;0.40;
2022-03-28T09:00:00Z;7;682.48;698.77;2.98;10.86;19.18;29.13;19.63;14.36;3.03;1024.10;88.00;8.60;109.00;0.40;
2022-03-28T09:01:00Z;7;607.69;694.92;2.98;12.62;19.18;31.94;27.61;18.43;2.63;1024.10;88.80;8.60;97.00;0.20;
2022-03-28T09:02:00Z;7;527.53;689.21;3.05;12.03;17.45;31.96;13.64;9.47;2.23;1024.20;88.80;8.60;85.00;0.30;
2022-03-28T09:03:00Z;7;446.80;686.80;3.05;10.27;15.64;31.83;15.64;11.10;2.02;1024.20;89.10;8.80;41.00;0.10;
2022-03-28T09:04:00Z;7;380.15;688.65;3.05;8.51;15.63;30.41;14.64;9.47;1.82;1024.10;88.40;8.80;51.00;0.20;
2022-03-28T09:05:00Z;7;335.30;698.27;3.05;8.51;15.63;31.81;14.64;10.29;1.62;1024.10;88.60;8.80;0.00;0.00;
2022-03-28T09:06:00Z;7;302.30;690.09;3.04;9.69;17.30;28.88;16.63;11.92;1.41;1024.10;88.40;9.00;0.00;0.00;
2022-03-28T09:07:00Z;7;279.22;688.17;2.97;9.10;19.04;26.07;9.65;6.22;1.41;1024.10;87.50;9.00;77.00;0.20;
2022-03-28T09:08:00Z;7;262.92;699.70;2.97;6.75;19.04;27.47;10.65;7.03;1.41;1024.10;86.00;9.00;117.00;0.50;
2022-03-28T09:09:00Z;7;249.34;693.93;2.97;6.75;17.30;31.69;12.64;7.84;1.41;1024.10;86.20;9.00;98.00;0.30;
2022-03-28T09:10:00Z;7;240.08;686.60;3.05;6.75;17.35;31.78;16.63;11.10;1.21;1023.90;87.00;8.80;116.00;0.30;
2022-03-28T09:11:00Z;7;230.66;688.65;3.05;6.75;19.11;29.00;12.64;7.84;1.21;1024.10;86.90;8.80;111.00;0.50;
2022-03-28T09:12:00Z;7;225.18;690.51;3.05;6.75;19.10;31.80;10.65;7.03;1.21;1024.00;87.20;8.80;104.00;0.40;
2022-03-28T09:13:00Z;7;225.18;696.28;3.12;6.75;17.36;34.61;12.64;8.66;1.21;1024.00;87.70;8.80;99.00;0.30;
2022-03-28T09:14:00Z;7;218.39;692.43;3.12;7.92;15.62;36.01;11.65;7.84;1.21;1024.00;87.50;8.80;80.00;0.30;
2022-03-28T09:15:00Z;7;217.03;690.51;3.12;9.69;13.87;37.42;11.65;7.03;1.21;1024.00;88.00;8.80;55.00;0.10;
2022-03-28T09:16:00Z;7;218.43;688.65;3.12;9.69;12.14;34.63;14.64;8.66;1.21;1024.10;87.90;8.80;28.00;0.10;
2022-03-28T09:17:00Z;7;219.47;699.70;3.11;10.86;12.07;31.69;13.64;7.84;1.21;1024.10;87.30;9.00;86.00;0.30;
2022-03-28T09:18:00Z;7;215.39;690.09;3.04;11.45;13.81;27.47;13.64;8.66;1.21;1024.10;87.00;9.00;91.00;0.30;
2022-03-28T09:19:00Z;7;211.28;690.02;2.97;12.04;15.54;27.46;12.64;7.84;1.21;1024.00;87.00;9.00;55.00;0.10;
2022-03-28T09:20:00Z;7;207.25;686.24;2.97;11.45;15.55;27.47;10.65;6.22;1.21;1024.10;86.60;9.00;84.00;0.20;
2022-03-28T09:21:00Z;7;200.41;693.86;2.97;11.45;13.80;26.05;11.65;7.03;1.21;1024.00;85.90;9.00;110.00;0.30;
2022-03-28T09:22:00Z;7;201.77;701.55;2.97;10.86;13.80;28.86;14.64;8.66;1.21;1024.00;86.10;9.00;68.00;0.20;
2022-03-28T09:23:00Z;7;207.05;689.78;2.97;10.28;13.77;28.80;14.64;10.29;1.01;1024.00;86.80;9.10;55.00;0.10;
2022-03-28T09:24:00Z;7;211.12;682.09;2.90;8.52;13.77;27.40;13.64;7.84;1.01;1024.00;86.30;9.10;103.00;0.30;
2022-03-28T09:25:00Z;7;211.12;687.85;2.84;7.93;15.51;27.40;10.65;7.03;1.01;1024.00;84.90;9.10;112.00;0.60;
2022-03-28T09:26:00Z;7;215.15;685.87;2.83;6.76;15.50;30.19;10.65;5.40;1.01;1023.90;85.30;9.10;93.00;0.20;
2022-03-28T09:27:00Z;7;212.59;691.88;2.84;7.34;15.53;33.06;14.64;9.47;1.01;1023.90;85.30;9.00;117.00;0.40;
2022-03-28T09:28:00Z;7;208.56;690.02;2.91;7.34;15.54;33.08;10.65;6.22;1.01;1024.00;85.20;9.00;110.00;0.70;
2022-03-28T09:29:00Z;7;209.88;697.64;2.97;8.52;15.53;34.46;13.64;8.66;1.01;1023.90;84.90;9.00;117.00;0.60;
2022-03-28T09:30:00Z;7;207.52;705.90;3.05;9.69;13.87;38.82;11.65;7.84;1.01;1024.00;86.00;8.80;73.00;0.20;
2022-03-28T09:31:00Z;7;196.60;688.52;3.11;10.27;12.12;38.81;11.65;6.22;1.01;1023.90;87.00;8.80;88.00;0.30;
2022-03-28T09:32:00Z;7;188.53;682.88;3.18;10.86;10.40;36.03;15.64;10.29;1.01;1024.10;87.00;8.80;95.00;0.30;
2022-03-28T09:33:00Z;7;187.13;690.51;3.18;12.04;10.39;34.61;11.65;7.03;1.01;1024.00;87.00;8.80;42.00;0.20;
2022-03-28T09:34:00Z;7;188.19;691.94;3.11;12.62;10.32;33.08;12.64;8.66;1.01;1024.00;87.20;9.00;85.00;0.20;
2022-03-28T09:35:00Z;7;189.51;686.11;3.04;12.04;10.31;30.25;10.65;7.03;1.01;1023.90;87.10;9.00;69.00;0.10;
2022-03-28T09:36:00Z;7;190.91;693.86;2.97;11.45;12.06;27.46;15.64;10.29;1.01;1024.00;86.10;9.00;81.00;0.30;
2022-03-28T09:37:00Z;7;188.00;685.87;2.90;12.04;12.02;25.98;11.65;7.84;1.01;1023.90;85.90;9.10;99.00;0.40;
2022-03-28T09:38:00Z;7;188.00;697.39;2.83;12.62;12.02;25.98;13.64;8.66;1.01;1023.90;85.40;9.10;94.00;0.30;
2022-03-28T09:39:00Z;7;190.72;693.55;2.77;12.04;12.02;27.38;11.65;7.84;1.01;1023.90;85.30;9.10;92.00;0.30;
2022-03-28T09:40:00Z;7;197.50;691.63;2.77;11.45;12.02;28.78;11.65;7.84;1.01;1023.90;86.10;9.10;59.00;0.10;
2022-03-28T09:41:00Z;7;197.46;685.80;2.70;11.45;12.01;27.36;11.65;7.84;1.01;1023.80;85.80;9.10;65.00;0.20;
2022-03-28T09:42:00Z;7;194.48;685.38;2.63;10.87;11.95;27.26;12.64;8.66;1.01;1023.90;84.90;9.30;101.00;0.20;
2022-03-28T09:43:00Z;7;198.51;689.15;2.63;9.69;11.94;28.64;13.64;8.66;1.01;1023.80;85.30;9.30;65.00;0.20;
2022-03-28T09:44:00Z;7;198.55;691.14;2.63;9.69;11.95;30.06;14.64;10.29;1.01;1023.90;85.00;9.30;76.00;0.10;
2022-03-28T09:45:00Z;7;206.69;689.22;2.56;10.28;11.95;28.66;12.64;7.84;1.01;1023.90;85.20;9.30;73.00;0.20;
2022-03-28T09:46:00Z;7;210.40;692.50;2.49;10.87;13.61;27.12;13.64;9.47;1.01;1023.80;85.10;9.50;70.00;0.20;
2022-03-28T09:47:00Z;7;207.73;696.41;2.42;10.87;15.36;25.73;12.64;7.84;1.01;1023.90;85.20;9.50;34.00;0.10;
2022-03-28T09:48:00Z;7;206.38;690.65;2.35;10.28;15.36;27.14;12.64;7.84;1.01;1023.90;83.90;9.50;86.00;0.50;
2022-03-28T09:49:00Z;7;203.63;686.75;2.35;9.70;15.35;29.92;15.64;8.66;1.01;1023.80;83.50;9.50;99.00;0.40;
2022-03-28T09:50:00Z;7;202.31;688.73;2.42;9.11;13.62;31.34;11.65;7.84;1.01;1023.90;83.30;9.50;93.00;0.40;
2022-03-28T09:51:00Z;7;201.22;691.07;2.49;9.69;13.68;31.45;10.65;6.22;1.01;1023.80;83.80;9.30;74.00;0.40;
2022-03-28T09:52:00Z;7;197.11;689.09;2.63;9.69;13.67;34.24;15.64;9.47;1.01;1023.70;84.40;9.30;77.00;0.30;
2022-03-28T09:53:00Z;7;193.13;691.14;2.63;9.69;11.95;32.87;10.65;6.22;1.01;1023.90;84.00;9.30;71.00;0.20;
2022-03-28T09:54:00Z;7;189.02;689.15;2.63;9.69;11.94;30.05;15.64;8.66;1.01;1023.80;84.70;9.30;18.00;0.10;
2022-03-28T09:55:00Z;7;186.01;686.75;2.62;9.11;13.61;27.12;12.64;7.84;1.01;1023.80;84.80;9.50;338.00;0.10;
2022-03-28T09:56:00Z;7;186.01;688.66;2.55;9.70;13.61;28.52;12.64;7.84;1.01;1023.80;84.40;9.50;339.00;0.10;
2022-03-28T09:57:00Z;7;189.88;678.77;2.42;10.28;15.30;28.44;12.64;7.84;1.01;1023.70;83.80;9.60;346.00;0.10;
2022-03-28T09:58:00Z;7;192.63;694.17;2.35;10.28;15.31;28.46;12.64;7.84;1.01;1023.80;82.90;9.60;317.00;0.20;
2022-03-28T09:59:00Z;7;193.99;690.34;2.28;10.87;15.31;28.46;15.64;10.29;1.01;1023.80;82.60;9.60;307.00;0.40;
2022-03-28T10:00:00Z;7;198.01;690.27;2.28;10.28;15.30;31.24;13.64;8.66;1.01;1023.70;82.40;9.60;319.00;0.20;
2022-03-28T10:01:00Z;7;199.36;690.27;2.28;7.94;15.30;32.64;14.64;9.47;1.01;1023.70;83.10;9.60;0.00;0.00;
2022-03-28T10:02:00Z;7;199.36;713.28;2.28;8.53;13.56;28.44;16.63;11.92;1.01;1023.70;83.20;9.60;0.00;0.00;
2022-03-28T10:03:00Z;7;200.41;716.61;2.21;9.11;11.76;24.12;12.64;7.84;1.21;1023.70;82.80;9.80;0.00;0.00;
2022-03-28T10:04:00Z;7;200.41;712.78;2.21;10.87;13.49;24.12;13.64;8.66;1.21;1023.70;82.00;9.80;1.00;0.10;
2022-03-28T10:05:00Z;7;204.32;708.69;2.21;11.46;11.73;24.06;13.64;8.66;1.21;1023.70;82.10;9.90;83.00;0.20;
2022-03-28T10:06:00Z;7;208.38;697.20;2.14;10.87;13.46;24.06;10.65;7.03;1.21;1023.70;81.70;9.90;53.00;0.30;
2022-03-28T10:07:00Z;7;208.02;702.38;2.07;10.87;13.38;23.92;13.64;8.66;1.21;1023.60;81.60;10.10;48.00;0.10;
2022-03-28T10:08:00Z;7;206.71;700.54;2.00;12.04;13.39;25.34;13.64;7.84;1.21;1023.70;81.50;10.10;102.00;0.50;
2022-03-28T10:09:00Z;7;209.37;706.21;1.93;11.46;13.38;26.72;16.63;11.92;1.21;1023.60;80.00;10.10;110.00;0.70;
2022-03-28T10:10:00Z;7;221.86;714.37;1.93;10.87;13.45;28.24;12.64;7.84;1.21;1023.60;80.70;9.90;112.00;0.70;
2022-03-28T10:11:00Z;7;227.44;720.37;2.07;10.29;11.75;31.10;13.64;8.66;1.01;1023.60;81.10;9.80;105.00;0.50;
2022-03-28T10:12:00Z;7;227.76;717.05;2.21;10.28;13.55;32.63;12.64;7.84;1.01;1023.60;82.60;9.60;45.00;0.10;
2022-03-28T10:13:00Z;7;213.90;708.87;2.28;10.29;13.48;31.10;13.64;8.66;1.01;1023.60;83.20;9.80;37.00;0.10;
2022-03-28T10:14:00Z;7;203.08;699.30;2.28;10.29;11.75;31.10;13.64;7.84;1.01;1023.60;83.10;9.80;0.00;0.00;
2022-03-28T10:15:00Z;7;197.51;706.71;2.21;8.53;11.72;29.64;11.65;7.03;1.01;1023.60;82.60;9.90;54.00;0.10;
2022-03-28T10:16:00Z;7;198.56;706.21;2.07;7.37;13.38;26.72;14.64;9.47;1.01;1023.60;82.00;10.10;0.00;0.00;
2022-03-28T10:17:00Z;7;200.95;705.71;1.93;8.54;13.31;25.20;13.64;9.47;1.21;1023.60;81.40;10.30;76.00;0.20;
2022-03-28T10:18:00Z;7;205.01;705.71;1.79;9.12;15.04;25.20;12.64;8.66;1.21;1023.60;80.40;10.30;103.00;0.40;
