time;number;CO;CO2;NH3;NO;NO2;O3;PM10;PM2.5;SO2;airpressure;humidity;temperature;winddirection;windspeed;
2022-03-27T08:40:00Z;7;212.71;719.24;1.87;8.50;8.89;39.29;12.64;8.66;1.01;1032.40;77.00;10.40;67.00;0.20;
2022-03-27T08:41:00Z;7;207.31;727.02;1.80;8.50;10.64;36.49;17.63;11.10;1.01;1032.50;76.80;10.40;94.00;0.40;
2022-03-27T08:42:00Z;7;201.90;721.31;1.74;8.50;10.65;36.50;13.64;8.66;1.01;1032.60;76.60;10.40;114.00;0.60;
2022-03-27T08:43:00Z;7;197.77;725.09;1.67;6.73;10.64;39.30;16.63;11.92;1.01;1032.50;76.60;10.40;113.00;0.40;
2022-03-27T08:44:00Z;7;193.68;723.17;1.60;6.14;10.64;39.30;13.64;9.47;1.01;1032.50;77.00;10.40;46.00;0.10;
2022-03-27T08:45:00Z;7;189.30;720.73;1.53;6.74;10.57;37.77;15.64;9.47;1.01;1032.50;77.40;10.60;32.00;0.10;
2022-03-27T08:46:00Z;7;186.57;726.51;1.39;6.74;10.57;34.95;14.64;9.47;1.01;1032.50;76.60;10.60;97.00;0.40;
2022-03-27T08:47:00Z;7;186.57;718.80;1.32;8.50;10.57;34.95;13.64;8.66;1.01;1032.50;76.70;10.60;22.00;0.10;
2022-03-27T08:48:00Z;7;187.64;718.30;1.25;8.51;10.51;34.82;9.65;6.22;0.81;1032.50;76.80;10.80;73.00;0.20;
2022-03-27T08:49:00Z;7;189.00;727.92;1.18;8.51;10.51;34.82;14.64;8.66;0.81;1032.50;76.90;10.80;25.00;0.10;
2022-03-27T08:50:00Z;7;193.08;724.07;1.11;9.09;12.25;32.01;9.65;6.22;0.81;1032.50;76.40;10.80;99.00;0.40;
2022-03-27T08:51:00Z;7;195.84;712.59;1.04;9.68;12.26;34.84;15.64;10.29;0.81;1032.60;74.90;10.80;113.00;0.60;
2022-03-27T08:52:00Z;7;203.96;718.30;1.11;8.51;12.25;39.04;14.64;10.29;0.81;1032.50;74.80;10.80;113.00;0.70;
2022-03-27T08:53:00Z;7;208.36;724.58;1.18;6.74;10.57;43.40;12.64;7.84;0.81;1032.50;75.60;10.60;108.00;0.40;
2022-03-27T08:54:00Z;7;234.27;726.58;1.32;6.15;8.84;44.83;14.64;8.66;0.81;1032.60;76.10;10.60;80.00;0.30;
2022-03-27T08:55:00Z;7;296.80;718.73;1.32;5.56;12.31;43.38;13.64;8.66;1.01;1032.40;75.90;10.60;95.00;0.60;
2022-03-27T08:56:00Z;7;337.63;716.81;1.32;5.56;12.31;46.20;12.64;8.66;1.22;1032.40;75.70;10.60;103.00;0.40;
2022-03-27T08:57:00Z;7;374.39;724.51;1.32;7.33;14.05;47.61;15.64;11.10;1.42;1032.40;76.80;10.60;86.00;0.30;
2022-03-27T08:58:00Z;7;385.28;722.59;1.32;7.92;14.05;41.97;15.64;10.29;1.42;1032.40;75.90;10.60;110.00;0.60;
2022-03-27T08:59:00Z;7;360.41;716.37;1.25;9.68;10.51;41.86;11.65;7.84;1.42;1032.50;76.00;10.80;60.00;0.20;
2022-03-27T09:00:00Z;7;322.32;712.52;1.25;9.09;10.51;41.86;14.64;9.47;1.21;1032.50;76.00;10.80;36.00;0.10;
2022-03-27T09:01:00Z;7;288.26;722.08;1.18;9.09;10.50;37.62;14.64;9.47;1.21;1032.40;75.90;10.80;51.00;0.20;
2022-03-27T09:02:00Z;7;263.65;719.97;1.11;10.27;10.47;36.17;14.64;9.47;1.21;1032.50;75.90;10.90;112.00;0.50;
2022-03-27T09:03:00Z;7;247.33;716.12;0.97;9.68;13.96;36.17;15.64;11.10;1.01;1032.50;76.00;10.90;91.00;0.40;
2022-03-27T09:04:00Z;7;235.13;716.19;0.83;8.51;13.97;37.59;13.64;8.66;1.01;1032.60;74.60;10.90;109.00;0.60;
2022-03-27T09:05:00Z;7;231.01;721.89;0.83;7.92;12.22;41.79;13.64;8.66;1.01;1032.50;74.90;10.90;91.00;0.30;
2022-03-27T09:06:00Z;7;236.49;727.74;0.90;9.10;10.48;41.81;11.65;7.84;1.01;1032.60;75.80;10.90;66.00;0.20;
2022-03-27T09:07:00Z;7;265.05;716.19;0.97;9.10;10.48;39.00;15.64;9.47;1.01;1032.60;74.80;10.90;60.00;0.30;
2022-03-27T09:08:00Z;7;279.97;712.27;0.97;9.10;10.47;37.57;18.63;11.10;1.01;1032.50;74.70;10.90;56.00;0.20;
2022-03-27T09:09:00Z;7;269.09;716.12;1.04;7.92;10.47;36.17;12.64;8.66;1.01;1032.50;75.00;10.90;97.00;0.50;
2022-03-27T09:10:00Z;7;248.78;710.48;1.04;7.92;10.49;36.20;17.63;8.66;1.01;1032.70;74.10;10.90;111.00;0.90;
2022-03-27T09:11:00Z;7;232.46;720.11;1.11;5.57;10.49;37.61;17.63;11.92;1.01;1032.70;74.90;10.90;105.00;0.50;
2022-03-27T09:12:00Z;7;221.58;716.26;1.18;5.57;10.49;39.02;13.64;7.84;1.01;1032.70;74.80;10.90;104.00;0.40;
2022-03-27T09:13:00Z;7;217.45;716.19;1.18;7.33;8.74;40.40;12.64;8.66;1.01;1032.60;74.90;10.90;47.00;0.20;
2022-03-27T09:14:00Z;7;214.73;723.89;1.18;7.33;8.74;40.40;13.64;9.47;1.01;1032.60;75.10;10.90;61.00;0.10;
2022-03-27T09:15:00Z;7;210.42;719.67;1.11;7.33;8.69;38.90;12.64;8.66;1.01;1032.80;75.00;11.10;75.00;0.20;
2022-03-27T09:16:00Z;7;203.54;717.61;1.04;8.51;8.67;36.06;13.64;8.66;1.01;1032.60;72.90;11.10;106.00;0.70;
2022-03-27T09:17:00Z;7;215.77;721.45;1.04;7.92;8.67;36.06;12.64;8.66;1.01;1032.60;73.50;11.10;77.00;0.50;
2022-03-27T09:18:00Z;7;240.24;727.23;1.18;6.75;8.67;37.46;11.65;7.03;1.01;1032.60;73.70;11.10;98.00;0.50;
2022-03-27T09:19:00Z;7;287.81;723.38;1.25;6.75;8.67;38.87;12.64;8.66;1.21;1032.60;74.10;11.10;95.00;0.40;
2022-03-27T09:20:00Z;7;351.69;713.76;1.25;7.34;8.67;38.87;11.65;7.84;1.21;1032.60;73.70;11.10;102.00;0.40;
2022-03-27T09:21:00Z;7;429.16;715.68;1.25;7.92;8.67;38.87;15.64;9.47;1.42;1032.60;73.20;11.10;83.00;0.50;
2022-03-27T09:22:00Z;7;415.57;727.23;1.25;7.92;8.67;38.87;12.64;7.84;1.42;1032.60;73.00;11.10;74.00;0.30;
2022-03-27T09:23:00Z;7;358.54;723.45;1.32;8.51;8.68;38.89;12.64;8.66;1.21;1032.70;72.60;11.10;63.00;0.30;
2022-03-27T09:24:00Z;7;306.84;711.84;1.38;8.51;8.67;38.87;12.64;8.66;1.21;1032.60;72.90;11.10;102.00;0.70;
2022-03-27T09:25:00Z;7;270.14;719.53;1.38;7.92;8.67;37.46;12.64;7.84;1.01;1032.60;72.60;11.10;107.00;0.50;
2022-03-27T09:26:00Z;7;247.03;713.76;1.38;7.92;8.67;37.46;13.64;8.66;1.01;1032.60;73.20;11.10;88.00;0.40;
2022-03-27T09:27:00Z;7;230.72;719.53;1.38;7.92;8.67;38.87;14.64;10.29;1.01;1032.60;73.20;11.10;91.00;0.30;
2022-03-27T09:28:00Z;7;221.21;717.61;1.32;7.92;8.67;38.87;10.65;7.03;1.01;1032.60;72.50;11.10;101.00;0.50;
2022-03-27T09:29:00Z;7;255.19;715.68;1.25;9.69;8.67;37.46;13.64;9.47;1.01;1032.60;72.50;11.10;56.00;0.20;
2022-03-27T09:30:00Z;7;282.01;720.95;1.25;11.45;8.61;37.33;14.64;10.29;1.01;1032.60;72.30;11.30;99.00;0.40;
2022-03-27T09:31:00Z;7;320.04;730.56;1.25;11.45;6.86;38.74;13.64;9.47;1.01;1032.60;71.20;11.30;101.00;0.50;
2022-03-27T09:32:00Z;7;348.56;715.18;1.25;10.86;6.86;41.55;15.64;10.29;1.01;1032.60;72.00;11.30;32.00;0.10;
2022-03-27T09:33:00Z;7;313.00;709.09;1.24;10.28;6.82;37.25;14.64;9.47;1.01;1032.50;72.50;11.40;70.00;0.30;
2022-03-27T09:34:00Z;7;289.92;716.78;1.18;10.28;6.82;34.44;12.64;7.84;1.01;1032.50;72.00;11.40;78.00;0.30;
2022-03-27T09:35:00Z;7;269.61;713.01;1.04;10.28;6.83;34.46;11.65;7.84;1.01;1032.60;70.40;11.40;110.00;0.50;
2022-03-27T09:36:00Z;7;243.77;714.86;1.04;10.28;6.82;34.44;13.64;8.66;1.01;1032.50;69.10;11.40;110.00;0.90;
2022-03-27T09:37:00Z;7;226.16;714.93;1.18;11.45;5.09;35.86;11.65;7.84;0.81;1032.60;69.10;11.40;103.00;0.70;
2022-03-27T09:38:00Z;7;230.23;718.77;1.45;11.45;1.61;35.86;10.65;7.03;0.81;1032.60;69.70;11.40;102.00;0.70;
2022-03-27T09:39:00Z;7;296.76;730.30;1.59;10.28;1.61;35.86;13.64;9.47;0.81;1032.60;70.00;11.40;104.00;0.50;
2022-03-27T09:40:00Z;7;311.70;722.62;1.59;9.69;3.35;37.27;10.65;7.03;0.81;1032.60;68.90;11.40;95.00;0.50;
2022-03-27T09:41:00Z;7;318.49;718.77;1.59;7.93;3.35;38.67;13.64;9.47;0.81;1032.60;69.30;11.40;98.00;0.50;
2022-03-27T09:42:00Z;7;398.53;730.23;1.59;6.17;3.34;38.66;14.64;8.66;1.01;1032.50;69.80;11.40;96.00;0.40;
2022-03-27T09:43:00Z;7;441.97;724.47;1.52;6.17;3.34;40.06;16.63;11.10;1.01;1032.50;70.50;11.40;97.00;0.40;
2022-03-27T09:44:00Z;7;400.80;718.20;1.31;6.17;3.28;39.93;11.65;7.84;1.01;1032.50;70.10;11.60;88.00;0.30;
2022-03-27T09:45:00Z;7;357.39;720.12;1.11;7.93;3.28;39.93;13.64;8.66;1.01;1032.50;69.20;11.60;86.00;0.50;
2022-03-27T09:46:00Z;7;317.99;714.29;0.90;7.93;3.27;41.31;11.65;7.84;1.01;1032.40;67.20;11.60;91.00;0.70;
2022-03-27T09:47:00Z;7;284.13;725.88;1.11;7.35;3.28;41.33;13.64;9.47;0.81;1032.50;68.30;11.60;86.00;0.60;
2022-03-27T09:48:00Z;7;258.70;724.47;1.31;8.52;3.34;40.06;12.64;8.66;0.81;1032.50;69.70;11.40;104.00;0.40;
2022-03-27T09:49:00Z;7;236.98;714.86;1.31;9.10;3.34;40.06;15.64;9.47;0.81;1032.50;69.70;11.40;106.00;0.50;
2022-03-27T09:50:00Z;7;226.12;714.86;1.11;9.10;3.34;41.46;13.64;8.66;0.81;1032.50;70.00;11.40;103.00;0.50;
2022-03-27T09:51:00Z;7;259.66;718.13;0.90;10.28;5.01;41.31;14.64;8.66;0.81;1032.40;70.90;11.60;86.00;0.30;
2022-03-27T09:52:00Z;7;347.83;716.21;0.69;11.45;5.01;41.31;13.64;7.84;1.01;1032.40;70.00;11.60;93.00;0.40;
2022-03-27T09:53:00Z;7;351.49;719.54;0.48;11.45;8.42;41.18;13.64;7.84;1.01;1032.40;69.60;11.80;112.00;0.60;
2022-03-27T09:54:00Z;7;317.60;721.46;0.41;11.45;11.90;38.38;15.64;10.29;0.81;1032.40;67.90;11.80;110.00;0.60;
2022-03-27T09:55:00Z;7;287.78;721.46;0.55;12.04;10.16;36.98;12.64;7.03;0.81;1032.40;68.70;11.80;86.00;0.50;
2022-03-27T09:56:00Z;7;267.45;727.22;0.69;10.87;10.16;36.98;14.64;9.47;0.81;1032.40;68.10;11.80;94.00;0.50;
2022-03-27T09:57:00Z;7;247.11;717.62;0.83;10.28;8.42;36.98;12.64;7.03;0.60;1032.40;68.00;11.80;81.00;0.40;
2022-03-27T09:58:00Z;7;232.20;715.70;0.90;10.28;6.68;36.98;12.64;8.66;0.60;1032.40;68.50;11.80;92.00;0.30;
2022-03-27T09:59:00Z;7;220.00;717.62;0.90;11.45;6.68;38.38;12.64;7.84;0.60;1032.40;68.90;11.80;85.00;0.30;
2022-03-27T10:00:00Z;7;211.87;719.54;0.83;10.28;8.42;38.38;10.65;7.03;0.60;1032.40;66.20;11.80;87.00;0.60;
2022-03-27T10:01:00Z;7;206.45;717.62;0.83;9.69;8.42;38.38;10.65;6.22;0.60;1032.40;66.60;11.80;115.00;1.00;
2022-03-27T10:02:00Z;7;203.70;721.39;1.04;10.87;6.68;38.36;9.65;6.22;0.60;1032.30;67.90;11.80;101.00;0.50;
2022-03-27T10:03:00Z;7;255.20;723.31;1.04;10.87;4.94;39.76;11.65;7.84;0.60;1032.30;68.30;11.80;103.00;0.50;
2022-03-27T10:04:00Z;7;264.69;727.15;0.83;10.87;3.20;39.76;14.64;9.47;0.60;1032.30;68.10;11.80;84.00;0.50;
2022-03-27T10:05:00Z;7;280.90;727.08;0.62;10.28;3.19;41.15;10.65;7.03;0.81;1032.20;67.20;11.80;110.00;0.60;
2022-03-27T10:06:00Z;7;320.21;715.57;0.55;7.94;;43.95;12.64;7.03;1.01;1032.20;67.40;11.80;118.00;0.80;
2022-03-27T10:07:00Z;7;317.55;719.47;0.55;7.35;;45.37;11.65;7.03;1.01;1032.30;68.00;11.80;98.00;0.50;
2022-03-27T10:08:00Z;7;289.03;721.32;0.55;6.18;3.19;45.35;11.65;7.84;1.01;1032.20;67.70;11.80;29.00;0.20;
2022-03-27T10:09:00Z;7;259.22;719.40;0.55;7.94;4.93;45.35;9.65;6.22;1.01;1032.20;66.40;11.80;107.00;0.60;
2022-03-27T10:10:00Z;7;238.72;721.07;0.55;7.94;4.90;45.29;9.65;5.40;0.81;1032.20;65.70;11.90;114.00;0.90;
2022-03-27T10:11:00Z;7;234.66;722.99;0.69;6.77;3.16;46.69;10.65;6.22;0.81;1032.20;65.30;11.90;99.00;0.70;
2022-03-27T10:12:00Z;7;292.86;730.59;0.90;6.77;3.15;48.07;10.65;7.03;0.81;1032.10;65.00;11.90;104.00;0.50;
2022-03-27T10:13:00Z;7;311.88;732.57;1.10;6.77;3.16;48.09;10.65;6.22;0.81;1032.20;65.50;11.90;85.00;0.40;
2022-03-27T10:14:00Z;7;286.14;722.99;1.17;6.77;4.90;48.09;7.66;4.59;0.81;1032.20;63.60;11.90;102.00;0.70;
2022-03-27T10:15:00Z;7;323.68;724.39;1.17;6.77;4.83;49.35;9.65;6.22;0.81;1032.20;62.30;12.10;105.00;0.70;
2022-03-27T10:16:00Z;7;343.94;726.24;1.31;6.77;3.09;49.33;13.64;7.03;0.81;1032.10;62.50;12.10;121.00;0.80;
2022-03-27T10:17:00Z;7;349.41;724.39;1.38;6.77;;50.75;12.64;7.84;0.81;1032.20;63.40;12.10;108.00;0.40;
2022-03-27T10:18:00Z;7;348.00;728.16;1.38;7.94;;52.14;9.65;6.22;0.81;1032.10;63.20;12.10;106.00;0.70;
