time;number;CO;CO2;NH3;NO;NO2;O3;PM10;PM2.5;SO2;airpressure;humidity;temperature;winddirection;windspeed;
2022-03-30T07:41:00Z;7;220.19;654.43;3.41;8.58;17.66;50.15;3.67;1.33;0.60;1006.30;80.90;7.80;47.00;0.20;
2022-03-30T07:42:00Z;7;224.21;648.74;3.35;9.16;17.66;47.38;5.66;2.96;0.60;1006.30;80.70;7.80;99.00;0.50;
2022-03-30T07:43:00Z;7;226.89;660.13;3.28;9.16;17.66;45.99;7.66;3.77;0.60;1006.30;80.90;7.80;71.00;0.20;
2022-03-30T07:44:00Z;7;223.88;653.97;3.21;9.74;17.59;45.85;2.67;0.51;0.60;1006.30;80.50;8.00;57.00;0.40;
2022-03-30T07:45:00Z;7;221.25;657.83;3.14;10.32;19.31;45.87;4.66;2.14;0.60;1006.40;80.50;8.00;76.00;0.40;
2022-03-30T07:46:00Z;7;218.53;650.18;3.14;9.74;17.59;47.24;5.66;2.96;0.60;1006.30;80.50;8.00;81.00;0.30;
2022-03-30T07:47:00Z;7;215.85;650.18;3.14;10.89;15.87;45.85;5.66;2.96;0.60;1006.30;80.40;8.00;85.00;0.40;
2022-03-30T07:48:00Z;7;215.85;659.66;3.14;11.47;15.87;45.85;5.66;2.14;0.60;1006.30;80.90;8.00;99.00;0.40;
2022-03-30T07:49:00Z;7;213.17;663.45;3.07;9.74;15.87;45.85;5.66;2.14;0.60;1006.30;80.10;8.00;98.00;0.60;
2022-03-30T07:50:00Z;7;213.17;655.86;3.07;8.58;15.87;45.85;3.67;1.33;0.60;1006.30;80.40;8.00;100.00;0.30;
2022-03-30T07:51:00Z;7;214.51;652.07;3.07;7.42;15.87;44.47;5.66;2.96;0.60;1006.30;80.40;8.00;94.00;0.50;
2022-03-30T07:52:00Z;7;221.16;657.69;3.07;8.00;15.86;43.06;4.66;1.33;0.60;1006.20;79.90;8.00;78.00;0.30;
2022-03-30T07:53:00Z;7;217.14;655.80;3.07;8.00;15.86;43.06;5.66;2.96;0.60;1006.20;80.10;8.00;80.00;0.30;
2022-03-30T07:54:00Z;7;215.89;652.14;3.07;8.00;15.88;44.49;6.66;2.96;0.60;1006.40;79.70;8.00;97.00;0.40;
2022-03-30T07:55:00Z;7;281.23;661.25;3.07;8.58;15.82;44.38;6.66;2.96;0.80;1006.20;79.00;8.10;104.00;0.40;
2022-03-30T07:56:00Z;7;374.93;655.57;3.14;7.43;15.82;47.15;6.66;2.96;1.00;1006.20;78.50;8.10;88.00;0.60;
2022-03-30T07:57:00Z;7;395.07;655.63;3.21;7.42;15.83;49.94;5.66;2.96;1.00;1006.30;78.60;8.10;89.00;0.40;
2022-03-30T07:58:00Z;7;358.92;649.95;3.27;7.42;15.83;49.94;5.66;2.96;1.00;1006.30;78.30;8.10;49.00;0.20;
2022-03-30T07:59:00Z;7;322.73;647.99;3.34;6.27;15.82;48.54;4.66;2.14;1.00;1006.20;77.90;8.10;71.00;0.50;
2022-03-30T08:00:00Z;7;306.72;653.74;3.41;5.69;17.55;48.55;6.66;2.96;1.00;1006.30;77.90;8.10;57.00;0.30;
2022-03-30T08:01:00Z;7;286.59;653.67;3.48;5.69;17.54;49.92;7.66;3.77;1.00;1006.20;77.60;8.10;90.00;0.50;
2022-03-30T08:02:00Z;7;262.19;655.16;3.48;5.69;15.76;52.57;6.66;2.96;0.80;1006.30;77.20;8.30;87.00;0.50;
2022-03-30T08:03:00Z;7;240.74;656.99;3.48;3.96;14.04;52.55;8.65;4.59;0.60;1006.20;78.20;8.30;59.00;0.20;
2022-03-30T08:04:00Z;7;226.02;656.99;3.41;3.38;15.75;51.16;6.66;3.77;0.60;1006.20;77.10;8.30;76.00;0.50;
2022-03-30T08:05:00Z;7;219.38;658.95;3.34;5.69;15.76;52.57;6.66;3.77;0.60;1006.30;77.60;8.30;70.00;0.20;
2022-03-30T08:06:00Z;7;216.66;660.78;3.34;7.43;14.04;52.55;7.66;4.59;0.60;1006.20;77.00;8.30;93.00;0.30;
2022-03-30T08:07:00Z;7;240.69;655.03;3.27;7.43;14.03;51.15;5.66;2.96;0.60;1006.10;76.60;8.30;63.00;0.30;
2022-03-30T08:08:00Z;7;271.50;658.89;3.27;8.01;14.04;51.16;6.66;3.77;0.60;1006.20;77.00;8.30;70.00;0.30;
2022-03-30T08:09:00Z;7;276.49;658.42;3.27;8.01;15.68;49.64;4.66;2.14;0.60;1006.20;76.10;8.50;82.00;0.40;
2022-03-30T08:10:00Z;7;276.44;652.68;3.27;6.28;15.67;49.62;6.66;2.96;0.60;1006.10;75.60;8.50;49.00;0.20;
2022-03-30T08:11:00Z;7;265.80;650.85;3.27;7.43;12.25;49.64;6.66;2.96;0.60;1006.20;75.20;8.50;48.00;0.40;
2022-03-30T08:12:00Z;7;259.06;645.11;3.27;8.01;10.53;49.62;4.66;2.14;0.60;1006.10;75.60;8.50;83.00;0.30;
2022-03-30T08:13:00Z;7;253.77;660.31;3.27;8.59;10.54;51.03;6.66;2.96;0.60;1006.20;74.60;8.50;95.00;0.60;
2022-03-30T08:14:00Z;7;243.03;665.92;3.27;9.74;10.53;52.39;6.66;3.77;0.60;1006.10;74.30;8.50;87.00;0.40;
2022-03-30T08:15:00Z;7;233.67;650.79;3.34;10.32;10.53;52.39;6.66;3.77;0.60;1006.10;74.30;8.50;103.00;0.50;
2022-03-30T08:16:00Z;7;232.38;647.07;3.34;9.74;8.83;52.41;6.66;3.77;0.60;1006.20;74.20;8.50;79.00;0.40;
2022-03-30T08:17:00Z;7;224.36;656.53;3.34;8.01;7.11;53.79;6.66;3.77;0.60;1006.20;74.50;8.50;85.00;0.30;
2022-03-30T08:18:00Z;7;217.52;654.40;3.27;7.44;7.08;53.72;6.66;3.77;0.60;1006.20;74.60;8.60;92.00;0.40;
2022-03-30T08:19:00Z;7;221.53;656.29;3.20;7.44;8.79;52.34;5.66;2.96;0.60;1006.20;74.20;8.60;67.00;0.30;
2022-03-30T08:20:00Z;7;225.53;650.62;3.13;6.86;8.79;52.34;5.66;2.96;0.60;1006.20;73.70;8.60;77.00;0.30;
2022-03-30T08:21:00Z;7;225.53;650.62;3.13;8.01;10.51;50.96;5.66;2.96;0.60;1006.20;73.60;8.60;111.00;0.50;
2022-03-30T08:22:00Z;7;258.94;667.64;3.06;9.17;12.22;49.57;5.66;2.96;0.60;1006.20;73.90;8.60;88.00;0.50;
2022-03-30T08:23:00Z;7;291.06;654.47;3.06;9.74;12.23;49.59;4.66;2.14;0.60;1006.30;73.80;8.60;105.00;0.50;
2022-03-30T08:24:00Z;7;281.65;652.51;2.99;8.59;13.93;49.57;4.66;2.14;0.60;1006.20;74.00;8.60;105.00;0.60;
2022-03-30T08:25:00Z;7;272.30;656.29;2.93;6.86;13.93;52.34;5.66;2.96;0.60;1006.20;74.20;8.60;75.00;0.50;
2022-03-30T08:26:00Z;7;264.28;656.29;2.86;6.86;13.93;56.48;7.66;3.77;0.60;1006.20;74.70;8.60;97.00;0.40;
2022-03-30T08:27:00Z;7;265.62;652.51;2.72;6.28;13.93;56.48;4.66;2.14;0.60;1006.20;74.80;8.60;87.00;0.50;
2022-03-30T08:28:00Z;7;288.33;652.51;2.59;5.70;13.93;55.10;6.66;2.96;0.60;1006.20;74.90;8.60;67.00;0.30;
2022-03-30T08:29:00Z;7;285.66;663.86;2.52;5.70;13.93;55.10;5.66;2.96;0.60;1006.20;75.00;8.60;106.00;0.40;
2022-03-30T08:30:00Z;7;282.99;667.64;2.45;6.28;15.64;53.72;5.66;2.96;0.60;1006.20;75.00;8.60;77.00;0.30;
2022-03-30T08:31:00Z;7;274.66;661.56;2.38;7.44;15.58;52.22;7.66;4.59;0.60;1006.30;74.60;8.80;108.00;0.30;
2022-03-30T08:32:00Z;7;262.54;653.87;2.31;8.02;15.56;50.80;6.66;3.77;0.60;1006.10;74.10;8.80;107.00;0.40;
2022-03-30T08:33:00Z;7;262.59;655.83;2.31;9.17;15.57;50.82;7.66;3.77;0.60;1006.20;73.20;8.80;97.00;0.50;
2022-03-30T08:34:00Z;7;262.54;657.65;2.31;9.75;15.56;50.80;6.66;3.77;0.60;1006.10;72.90;8.80;98.00;0.30;
2022-03-30T08:35:00Z;7;266.60;659.61;2.38;9.17;15.57;50.82;6.66;3.77;0.60;1006.20;73.10;8.80;66.00;0.20;
2022-03-30T08:36:00Z;7;264.86;655.30;2.38;10.33;13.78;47.90;7.66;3.77;0.60;1006.10;72.80;9.00;91.00;0.40;
2022-03-30T08:37:00Z;7;268.86;657.19;2.38;10.33;13.78;45.14;4.66;2.14;0.60;1006.10;72.30;9.00;108.00;0.50;
2022-03-30T08:38:00Z;7;270.20;660.96;2.38;8.60;13.78;47.90;5.66;2.96;0.60;1006.10;72.50;9.00;52.00;0.10;
2022-03-30T08:39:00Z;7;252.63;658.78;2.38;8.02;12.03;47.81;5.66;2.96;0.60;1006.00;72.00;9.10;105.00;0.40;
2022-03-30T08:40:00Z;7;236.68;651.29;2.38;7.45;12.04;46.45;4.66;2.14;0.60;1006.10;71.50;9.10;98.00;0.40;
2022-03-30T08:41:00Z;7;227.30;658.78;2.38;6.29;12.03;47.81;6.66;3.77;0.60;1006.00;71.60;9.10;96.00;0.40;
2022-03-30T08:42:00Z;7;220.67;658.84;2.38;7.45;12.04;49.21;6.66;2.96;0.60;1006.10;71.50;9.10;97.00;0.40;
2022-03-30T08:43:00Z;7;234.01;658.84;2.38;8.02;12.04;49.21;3.67;1.33;0.60;1006.10;70.60;9.10;112.00;0.80;
2022-03-30T08:44:00Z;7;344.70;664.50;2.38;8.02;12.04;49.21;6.66;3.77;0.60;1006.10;69.90;9.10;112.00;0.70;
2022-03-30T08:45:00Z;7;490.33;664.74;2.65;6.87;12.07;50.66;5.66;2.96;0.99;1006.10;70.00;9.00;112.00;0.60;
2022-03-30T08:46:00Z;7;522.27;659.01;2.85;6.29;8.64;53.40;7.66;3.77;1.19;1006.00;71.30;9.00;88.00;0.30;
2022-03-30T08:47:00Z;7;515.60;660.90;2.92;5.14;8.64;52.02;6.66;3.77;1.19;1006.00;71.00;9.00;108.00;0.70;
2022-03-30T08:48:00Z;7;500.93;649.57;2.85;5.14;8.64;52.02;6.66;2.96;1.19;1006.00;71.10;9.00;81.00;0.30;
2022-03-30T08:49:00Z;7;527.68;651.52;2.79;5.14;8.65;50.66;9.65;4.59;1.19;1006.10;71.90;9.00;83.00;0.30;
2022-03-30T08:50:00Z;7;530.27;657.12;2.65;4.56;10.35;46.50;5.66;2.96;1.19;1006.00;71.00;9.00;111.00;0.70;
2022-03-30T08:51:00Z;7;456.90;653.34;2.58;3.99;10.35;46.50;5.66;2.96;0.99;1006.00;71.70;9.00;80.00;0.20;
2022-03-30T08:52:00Z;7;377.92;656.82;2.51;4.57;10.31;46.41;5.66;2.96;0.79;1005.90;71.30;9.10;100.00;0.30;
2022-03-30T08:53:00Z;7;319.31;653.11;2.38;5.14;10.32;47.81;6.66;3.77;0.79;1006.00;71.30;9.10;99.00;0.30;
2022-03-30T08:54:00Z;7;282.89;645.04;2.24;5.15;11.95;47.65;4.66;2.14;0.79;1005.90;70.60;9.30;107.00;0.50;
2022-03-30T08:55:00Z;7;257.62;658.31;2.10;6.30;11.96;47.67;4.66;1.33;0.79;1006.00;70.90;9.30;99.00;0.30;
2022-03-30T08:56:00Z;7;242.96;654.54;2.04;6.87;10.25;49.05;6.66;2.96;0.79;1006.00;70.00;9.30;89.00;0.30;
2022-03-30T08:57:00Z;7;227.97;650.30;2.04;8.61;10.18;47.54;6.66;3.77;0.79;1006.00;70.00;9.50;91.00;0.30;
2022-03-30T08:58:00Z;7;215.99;654.07;2.04;7.45;8.47;47.54;6.66;2.96;0.59;1006.00;69.60;9.50;97.00;0.40;
2022-03-30T08:59:00Z;7;206.67;657.84;2.04;6.30;8.47;47.54;4.66;2.14;0.59;1006.00;70.10;9.50;84.00;0.30;
2022-03-30T09:00:00Z;7;198.68;657.84;1.97;5.15;8.47;47.54;6.66;3.77;0.59;1006.00;69.00;9.50;108.00;0.50;
2022-03-30T09:01:00Z;7;198.72;663.56;1.97;5.15;8.48;48.93;6.66;2.96;0.59;1006.10;68.80;9.50;95.00;0.40;
2022-03-30T09:02:00Z;7;201.34;652.19;2.04;5.15;8.47;50.29;6.66;2.96;0.59;1006.00;70.10;9.50;61.00;0.20;
2022-03-30T09:03:00Z;7;206.51;651.96;2.03;5.73;10.15;48.85;7.66;3.77;0.59;1006.00;69.30;9.60;102.00;0.30;
2022-03-30T09:04:00Z;7;230.47;661.38;1.97;7.46;11.85;44.71;6.66;3.77;0.59;1006.00;67.60;9.60;102.00;0.70;
2022-03-30T09:05:00Z;7;247.95;654.07;1.97;7.45;11.89;43.40;5.66;2.96;0.59;1006.00;68.90;9.50;88.00;0.20;
2022-03-30T09:06:00Z;7;263.93;659.73;2.10;6.30;11.89;46.16;5.66;2.96;0.59;1006.00;69.40;9.50;98.00;0.50;
2022-03-30T09:07:00Z;7;262.60;657.84;2.10;6.30;11.89;47.54;6.66;2.96;0.59;1006.00;68.40;9.50;105.00;0.50;
2022-03-30T09:08:00Z;7;282.57;659.73;2.10;5.15;11.89;46.16;6.66;2.96;0.59;1006.00;68.50;9.50;110.00;0.40;
2022-03-30T09:09:00Z;7;301.27;659.79;2.17;5.73;11.90;46.18;6.66;2.96;0.59;1006.10;68.00;9.50;112.00;0.80;
2022-03-30T09:10:00Z;7;345.57;658.31;2.17;6.30;10.25;47.67;4.66;2.14;0.79;1006.00;68.40;9.30;113.00;0.60;
2022-03-30T09:11:00Z;7;436.18;658.31;2.24;6.87;6.83;49.05;3.67;1.33;0.99;1006.00;68.80;9.30;103.00;0.50;
2022-03-30T09:12:00Z;7;477.56;671.58;2.24;7.45;5.13;49.07;5.66;2.96;1.19;1006.10;70.10;9.30;93.00;0.30;
2022-03-30T09:13:00Z;7;421.52;660.19;2.24;8.03;5.12;49.05;6.66;2.96;1.19;1006.00;68.90;9.30;111.00;0.70;
2022-03-30T09:14:00Z;7;457.50;654.54;2.10;7.45;5.12;46.29;4.66;2.14;1.19;1006.00;68.60;9.30;87.00;0.40;
2022-03-30T09:15:00Z;7;560.11;660.19;2.17;6.87;5.12;42.16;8.65;2.96;1.19;1006.00;69.40;9.30;64.00;0.20;
2022-03-30T09:16:00Z;7;540.98;657.91;2.17;5.15;5.07;37.91;6.66;3.77;1.19;1006.10;69.00;9.50;79.00;0.40;
2022-03-30T09:17:00Z;7;477.06;654.14;2.17;5.73;6.78;36.54;5.66;2.96;1.19;1006.10;68.90;9.50;85.00;0.30;
2022-03-30T09:18:00Z;7;403.75;654.07;2.10;5.73;6.77;39.27;4.66;2.14;0.99;1006.00;67.40;9.50;112.00;0.70;
2022-03-30T09:19:00Z;7;350.48;655.96;2.10;6.30;8.47;39.27;4.66;2.14;0.79;1006.00;67.30;9.50;115.00;0.40;
2022-03-30T09:20:00Z;7;307.93;663.56;2.17;7.45;8.48;40.67;6.66;2.96;0.79;1006.10;67.50;9.50;102.00;0.40;
2022-03-30T09:21:00Z;7;275.91;669.15;2.24;6.88;6.77;42.03;4.66;2.14;0.79;1006.00;67.50;9.50;85.00;0.40;
2022-03-30T09:22:00Z;7;261.09;653.84;2.24;6.88;5.03;41.96;4.66;2.14;0.59;1006.00;66.50;9.60;79.00;0.50;
2022-03-30T09:23:00Z;7;263.75;657.61;2.31;8.61;5.03;41.96;5.66;2.96;0.59;1006.00;66.60;9.60;104.00;0.60;
2022-03-30T09:24:00Z;7;278.39;661.38;2.37;10.33;6.73;44.71;4.66;1.33;0.59;1006.00;67.80;9.60;75.00;0.40;
2022-03-30T09:25:00Z;7;295.70;655.73;2.24;10.33;6.73;46.09;5.66;2.96;0.59;1006.00;66.60;9.60;93.00;0.50;
2022-03-30T09:26:00Z;7;278.45;655.79;2.17;9.76;6.74;47.49;5.66;2.96;0.59;1006.10;65.70;9.60;88.00;0.40;
2022-03-30T09:27:00Z;7;258.48;655.79;2.17;9.18;8.45;46.11;4.66;2.14;0.59;1006.10;65.60;9.60;64.00;0.50;
2022-03-30T09:28:00Z;7;239.84;661.44;2.31;9.76;8.45;44.73;4.66;1.33;0.59;1006.10;66.10;9.60;92.00;0.40;
2022-03-30T09:29:00Z;7;221.20;665.21;2.37;8.03;8.45;44.73;4.66;2.14;0.59;1006.10;65.70;9.60;95.00;0.60;
2022-03-30T09:30:00Z;7;209.17;655.73;2.24;7.46;8.44;44.71;5.66;2.14;0.59;1006.00;65.80;9.60;93.00;0.70;
2022-03-30T09:31:00Z;7;209.17;650.07;2.24;7.46;6.73;44.71;5.66;2.14;0.59;1006.00;65.70;9.60;100.00;0.50;
2022-03-30T09:32:00Z;7;207.84;659.49;2.24;7.46;5.03;46.09;3.67;1.33;0.59;1006.00;66.20;9.60;104.00;0.50;
2022-03-30T09:33:00Z;7;207.84;665.15;2.17;6.88;5.03;47.47;4.66;2.14;0.40;1006.00;65.20;9.60;97.00;0.60;
2022-03-30T09:34:00Z;7;203.89;657.67;2.17;6.31;3.33;47.49;5.66;2.14;0.40;1006.10;64.90;9.60;105.00;0.80;
2022-03-30T09:35:00Z;7;202.67;655.96;2.24;5.15;3.35;46.16;6.66;2.96;0.40;1006.00;65.60;9.50;60.00;0.30;
2022-03-30T09:36:00Z;7;210.51;653.84;2.31;5.73;3.32;46.09;4.66;2.14;0.40;1006.00;65.30;9.60;93.00;0.40;
2022-03-30T09:37:00Z;7;214.50;663.26;2.24;6.31;5.03;43.34;4.66;1.33;0.40;1006.00;65.20;9.60;107.00;0.40;
2022-03-30T09:38:00Z;7;215.87;655.79;2.17;8.03;5.04;40.60;3.67;1.33;0.40;1006.10;65.70;9.60;87.00;0.30;
2022-03-30T09:39:00Z;7;211.84;655.73;2.10;9.18;3.32;40.58;4.66;2.14;0.40;1006.00;64.60;9.60;116.00;0.80;
2022-03-30T09:40:00Z;7;206.56;657.67;1.97;10.91;3.33;40.60;4.66;2.14;0.40;1006.10;65.60;9.60;103.00;0.50;
2022-03-30T09:41:00Z;7;202.48;653.78;1.97;11.48;1.61;43.32;4.66;2.14;0.40;1005.90;66.20;9.60;32.00;0.20;
2022-03-30T09:42:00Z;7;201.19;659.49;1.90;10.33;3.32;41.96;5.66;2.96;0.40;1006.00;66.90;9.60;0.00;0.00;
2022-03-30T09:43:00Z;7;195.60;660.98;1.69;9.19;3.27;37.72;3.67;1.33;0.40;1006.10;66.00;9.80;110.00;0.50;
2022-03-30T09:44:00Z;7;198.26;659.09;1.49;8.04;4.97;34.97;5.66;2.96;0.40;1006.10;65.00;9.80;95.00;0.70;
2022-03-30T09:45:00Z;7;202.21;668.44;1.49;5.74;4.96;37.70;4.66;2.14;0.40;1006.00;65.00;9.80;106.00;0.70;
2022-03-30T09:46:00Z;7;206.24;674.16;1.63;4.59;4.97;40.47;4.66;1.33;0.40;1006.10;65.40;9.80;112.00;0.60;
2022-03-30T09:47:00Z;7;210.51;659.49;1.70;4.58;6.73;39.21;4.66;2.14;0.40;1006.00;64.80;9.60;106.00;0.70;
2022-03-30T09:48:00Z;7;214.50;653.84;1.70;4.58;10.15;36.45;5.66;2.96;0.40;1006.00;65.50;9.60;80.00;0.30;
2022-03-30T09:49:00Z;7;206.20;659.03;1.69;4.59;10.08;36.32;2.67;0.51;0.40;1006.00;64.90;9.80;107.00;0.60;
2022-03-30T09:50:00Z;7;196.89;657.14;1.69;5.16;8.37;37.70;5.66;2.96;0.40;1006.00;65.00;9.80;100.00;0.50;
2022-03-30T09:51:00Z;7;200.88;677.86;1.76;5.16;8.37;40.45;3.67;1.33;0.40;1006.00;65.00;9.80;98.00;0.40;
2022-03-30T09:52:00Z;7;212.90;670.39;1.76;5.16;10.09;41.85;3.67;1.33;0.40;1006.10;65.00;9.80;100.00;0.50;
2022-03-30T09:53:00Z;7;208.86;677.86;1.69;5.16;11.78;40.45;5.66;2.96;0.59;1006.00;64.20;9.80;112.00;0.70;
2022-03-30T09:54:00Z;7;202.17;683.44;1.69;5.74;13.48;37.68;3.67;1.33;0.59;1005.90;64.80;9.80;91.00;0.50;
2022-03-30T09:55:00Z;7;208.82;679.67;1.76;5.16;11.77;39.06;4.66;2.14;0.59;1005.90;64.30;9.80;86.00;0.60;
2022-03-30T09:56:00Z;7;210.19;668.44;1.83;6.31;10.08;37.70;3.67;1.33;0.59;1006.00;64.90;9.80;101.00;0.60;
2022-03-30T09:57:00Z;7;207.53;675.97;1.90;6.31;8.37;34.95;3.67;1.33;0.59;1006.00;64.40;9.80;80.00;0.30;
2022-03-30T09:58:00Z;7;204.87;679.74;1.90;6.31;8.37;33.57;2.67;0.51;0.59;1006.00;64.40;9.80;92.00;0.40;
2022-03-30T09:59:00Z;7;202.25;677.92;1.90;6.89;8.38;32.21;4.66;2.14;0.59;1006.10;64.00;9.80;108.00;0.50;
2022-03-30T10:00:00Z;7;202.21;675.97;1.90;8.61;8.37;32.20;3.67;1.33;0.59;1006.00;63.60;9.80;92.00;0.50;
2022-03-30T10:01:00Z;7;198.22;674.09;1.90;10.91;8.37;32.20;3.67;1.33;0.59;1006.00;64.40;9.80;88.00;0.40;
2022-03-30T10:02:00Z;7;192.86;681.55;1.90;12.06;10.07;33.55;3.67;1.33;0.59;1005.90;63.70;9.80;109.00;0.60;
2022-03-30T10:03:00Z;7;192.86;681.55;1.90;11.49;8.36;36.31;3.67;1.33;0.59;1005.90;64.10;9.80;113.00;0.50;
2022-03-30T10:04:00Z;7;194.19;675.91;1.90;8.04;6.66;37.68;3.67;1.33;0.59;1005.90;64.00;9.80;110.00;0.40;
2022-03-30T10:05:00Z;7;202.01;671.90;1.83;7.46;6.63;37.62;5.66;1.33;0.59;1005.90;64.10;9.90;97.00;0.30;
2022-03-30T10:06:00Z;7;204.67;679.43;1.69;7.46;8.33;38.99;6.66;2.14;0.59;1005.90;62.00;9.90;104.00;1.30;
2022-03-30T10:07:00Z;7;196.85;672.14;1.76;8.04;8.36;39.06;3.67;1.33;0.59;1005.90;61.40;9.80;119.00;1.00;
2022-03-30T10:08:00Z;7;198.44;678.20;2.37;7.46;5.01;43.30;3.67;1.33;0.59;1005.80;62.80;9.60;113.00;0.60;
2022-03-30T10:09:00Z;7;198.59;672.79;2.37;6.88;5.04;41.99;2.67;0.51;0.59;1005.80;63.20;9.50;110.00;0.80;
2022-03-30T10:10:00Z;7;190.65;687.93;2.31;6.88;5.05;39.25;4.66;2.14;0.40;1005.90;64.30;9.50;93.00;0.30;
2022-03-30T10:11:00Z;7;182.47;681.97;2.10;6.88;5.01;37.79;4.66;2.14;0.40;1005.80;63.90;9.60;98.00;0.50;
2022-03-30T10:12:00Z;7;191.78;678.20;1.97;6.88;5.01;39.17;3.67;1.33;0.40;1005.80;63.70;9.60;103.00;0.80;
2022-03-30T10:13:00Z;7;209.13;666.96;1.97;7.46;6.73;41.94;3.67;1.33;0.40;1005.90;62.80;9.60;119.00;1.20;
2022-03-30T10:14:00Z;7;215.94;665.32;2.03;8.03;6.76;44.76;3.67;1.33;0.40;1005.90;64.00;9.50;106.00;0.60;
2022-03-30T10:15:00Z;7;217.28;659.66;1.97;7.46;6.76;44.76;3.67;1.33;0.40;1005.90;64.80;9.50;104.00;0.40;
2022-03-30T10:16:00Z;7;210.62;676.62;1.83;7.46;6.76;43.39;3.67;1.33;0.40;1005.90;62.70;9.50;116.00;0.60;
2022-03-30T10:17:00Z;7;203.92;676.56;1.90;7.46;8.46;40.61;3.67;0.51;0.40;1005.80;63.60;9.50;104.00;0.30;
